Ag,As_,Au,B,Ba,Be,Bi,Cd,Co,Cr,Cu,F,Hg,La,Li,Mn,Mo,Nb,Ni,P,Pb,Sb,Sn,Sr,Th,Ti,U,V,W,Y,Zn,Zr,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2,Coor_X,Coor_Y
44,5,1.6,57,567,1.7,0.11,0.05,18,80,28,346,19,30,27,580,0.4,14,40,488,28,0.46,2.8,242,8,4408,1.3,88,1.3,20,46,356,13.86,2.22,4.81,2.14,1.31,2.54,67.47,40548861.11,4113372.312
35,5.2,1.4,48,510,1.7,0.12,0.03,16,71,34,346,29,30,30,658,0.6,14,42,480,22,0.47,2.7,212,7,4771,1.65,102,1.5,21,42,375,14.2,2.26,5.66,1.92,1.39,2.58,66.27,40550637.89,4113382.8
31,4.6,1.3,82,470,1.6,0.12,0.04,24,68,42,276,30,26,29,867,0.62,16,50,470,20,0.4,2.4,198,6,5796,1.85,135,1.4,22,57,344,14.62,3.19,6.97,1.71,1.75,2.62,62.14,40553303.07,4113399.234
24,3.8,1.4,89,485,1.6,0.14,0.03,28,78,36,267,16,30,28,850,0.38,17,48,348,20,0.36,2.2,199,6.5,5920,2.15,134,1.2,24,56,312,14.51,3.19,6.51,1.83,1.84,2.49,63.57,40555072.6,4114520.501
25,3.6,1.9,77,532,1.8,0.2,0.03,24,68,30,484,18,43,34,725,0.28,20,42,380,22,0.31,2.6,184,10.5,4646,2.35,102,1.3,31,56,304,14.28,2.23,5.77,2.31,1.8,1.96,65.84,40556849.16,4114532.301
26,3.2,2,69,510,2,0.2,0.03,22,116,33,606,20,48,38,725,0.28,18,44,644,26,0.25,3.2,196,12,4146,2.5,94,1.4,30,66,294,14.28,2.29,6.14,2.38,1.95,2,64.54,40558625.72,4114544.476
39,6.1,0.8,44,845,2.1,0.17,0.05,13,56,17,352,29,38,26,508,0.43,15,23,439,33,0.41,3.4,297,8.5,3631,1.55,70,1.8,25,38,406,12.86,1.32,3.53,2.69,1.12,2.34,71.06,40500888.26,4114340.556
35,6.9,0.89,46,798,2.1,0.23,0.06,12,66,18,378,22,38,29,526,0.54,15,24,418,34,0.43,2.9,285,8,3809,1.7,74,1.9,24,40,412,13.43,1.34,3.83,2.63,1.21,2.21,70.25,40502664.79,4114340.931
34,7,1,46,775,2.2,0.25,0.05,12,67,19,331,20,36,29,517,0.4,16,24,306,34,0.44,2.9,256,8.5,3676,1.75,68,2.2,25,36,411,13.41,1.13,3.6,2.69,1.12,2.26,72.05,40505329.58,4114342.195
34,5.9,1.1,41,831,2.2,0.25,0.05,14,52,18,235,22,37,27,487,0.43,16,22,326,28,0.44,2.6,273,7.5,3638,1.75,66,2,25,32,421,12.67,1.09,3.38,2.72,1.01,2.35,71.06,40507106.11,4114343.506
32,6.1,1.2,40,754,2.1,0.21,0.05,14,55,17,258,24,37,26,476,0.56,16,22,321,26,0.46,2.2,268,7,3728,1.75,68,2,24,32,433,12.64,1.13,3.53,2.56,1.06,2.3,70.29,40508882.63,4114345.192
30,5.6,1.1,42,814,2.1,0.15,0.05,14,55,17,316,24,35,27,480,0.37,14,20,286,30,0.4,2.4,308,7.5,3563,1.7,63,2.2,22,32,427,12.9,1.14,3.31,2.52,1.01,2.48,71.9,40510659.16,4114347.252
33,4.6,1,40,1017,2.1,0.14,0.04,14,52,15,302,23,35,26,470,0.25,14,20,297,37,0.36,2.3,372,7,3417,1.55,58,1.8,21,34,437,13.22,1.11,3.04,2.66,0.92,2.66,70.01,40513323.95,4114351.044
33,5,1,38,1070,2.2,0.15,0.03,15,59,15,348,20,39,25,507,0.27,15,22,315,38,0.36,2.7,384,6.5,3636,1.65,63,1.6,22,40,484,13.71,1.21,3.24,2.71,1.02,2.65,69.05,40515100.48,4114354.041
30,5.3,1,38,1004,2.2,0.15,0.04,14,62,14,328,17,37,25,557,0.27,14,22,280,36,0.37,3.2,365,7.5,3712,1.7,62,1.5,22,44,486,13.94,1.2,3.31,2.73,0.99,2.65,70.44,40516877.01,4114357.412
25,5.1,0.89,36,1174,2.2,0.14,0.04,13,61,13,281,16,34,24,509,0.2,14,19,249,38,0.36,2.6,436,8,3479,1.4,54,1.3,20,46,423,14.7,1.14,3.11,2.69,0.86,2.91,70.59,40518653.54,4114361.158
21,5.3,1,33,1362,2.1,0.14,0.04,13,58,13,204,16,35,25,465,0.17,15,19,246,39,0.36,2.1,503,7,3440,1.2,53,1.2,18,49,373,14.92,1.2,3.18,2.72,0.87,3.07,69.03,40521318.33,4114367.479
22,6.7,0.8,48,1800,1.9,0.11,0.03,12,37,11,276,25,36,28,366,0.25,15,15,262,30,0.27,1.7,493,9,3897,1.5,54,1.3,17,44,416,15.11,1.11,2.91,2.83,0.79,3.03,69.29,40523091.82,4115481.991
30,6.7,0.6,39,2000,1.9,0.1,0.03,11,26,12,276,24,33,25,397,0.17,12,16,238,40,0.27,1.5,577,8,3697,1.2,50,1,14,49,446,14.98,1.24,3.05,2.83,0.76,3.3,68.45,40524868.12,4115487.049
43,5.4,0.2,42,1583,1.9,0.1,0.04,7,31,12,276,14,34,25,397,0.23,12,17,238,30,0.27,1.6,433,8,3797,1.2,55,1.3,16,51,446,14.83,1.13,3.13,2.86,0.82,3.01,71.15,40526644.41,4115492.481
31,4.6,0.5,38,1267,1.8,0.1,0.03,7.7,51,20,266,25,31,24,410,0.23,11,18,275,31,0.23,1.4,373,5,3597,1.1,56,1.7,18,41,458,13.75,1.49,3.33,2.6,0.87,3.01,69.99,40529308.86,4115501.331
44,5.5,3.2,43,900,2.4,0.18,0.11,13,48,18,342,20,34,28,584,0.5,16,23,316,31,0.31,1.8,274,8,3972,1.2,69,2,24,42,514,14.58,1.34,3.6,2.55,0.99,2.53,72.07,40531085.16,4115507.7
25,5,0.69,30,470,1.7,0.14,0.04,16,68,28,349,20,36,28,638,0.51,14,34,513,11,0.25,1.3,310,6.5,5320,1.45,100,1.4,22,50,579,14.9,2.79,5.3,1.63,1.75,2.6,68.24,40532861.47,4115514.443
33,4.1,1.1,32,433,1.6,0.18,0.03,17,50,30,304,21,42,26,673,0.21,16,40,555,8.8,0.21,2,300,9,6644,1.9,113,1.4,27,37,1425,13.75,3.19,5.69,1.5,1.77,2.39,68.47,40534637.77,4115521.561
27,3.2,2.5,20,415,1.4,0.18,0.03,18,78,32,309,18,34,24,668,0.36,13,39,618,8.2,0.21,1.2,318,6,6744,1.85,116,1.4,20,49,675,14.7,3.76,6.04,1.44,2.08,2.72,67.68,40537302.22,4115532.94
24,3.6,1.2,47,486,1.4,0.28,0.04,17,78,28,326,17,36,26,604,0.25,12,34,532,14,0.28,1.6,304,7,5846,1.9,104,1.4,17,45,642,14.28,2.65,5.49,1.71,1.92,2.66,68.2,40539078.53,4115540.995
32,4.6,1,77,568,1.7,0.2,0.05,22,64,32,280,20,42,28,673,0.37,16,29,348,20,0.28,1.9,280,8.5,5246,1.9,113,1.5,23,49,475,14.77,2.29,5.31,2.54,1.77,2.57,68.32,40540854.84,4115549.424
29,6.1,0.6,64,602,1.8,0.18,0.04,18,64,27,338,24,30,27,573,0.54,13,34,469,20,0.31,1.6,326,6.7,4721,1.6,98,1.5,18,42,338,13.73,2.29,4.91,2.08,1.45,2.6,68.22,40542631.15,4115558.228
44,6.2,1,71,618,1.8,0.17,0.05,22,76,28,348,13,29,24,598,0.55,12,38,474,22,0.33,2.2,260,7,4996,1.7,101,1.2,21,40,312,14.79,2.32,5.13,2.09,1.47,2.45,67.13,40545295.61,4115572.136
50,5,1.8,78,620,1.8,0.14,0.04,22,90,26,356,40,32,22,590,0.46,12,36,543,22,0.34,2,268,7.5,4920,1.85,94,0.89,22,42,354,14.62,2.4,4.78,2.14,1.42,2.52,66.74,40547071.92,4115581.877
41,5.1,1.7,66,616,2.1,0.15,0.06,23,76,24,348,42,34,24,522,0.68,14,34,432,24,0.36,1.8,278,9,4646,1.85,84,1.2,20,39,412,13.52,2,4.4,2.15,1.12,2.68,66.06,40548848.24,4115591.992
36,5.4,0.8,54,556,2,0.15,0.07,21,49,24,330,20,30,26,568,0.73,12,31,310,26,0.36,2.4,270,9,4646,1.8,82,1.2,18,36,396,13.37,1.77,4.54,2.03,0.96,2.83,67.58,40550624.55,4115602.482
34,4.7,1.2,36,513,2.2,0.15,0.06,19,44,24,313,22,28,29,562,0.51,13,32,286,18,0.38,2.1,226,8.5,5420,1.27,83,1.2,18,36,375,13.26,1.53,4.4,1.97,0.89,2.69,69.07,40553289.03,4115618.919
30,3.7,1.6,34,525,2.2,0.14,0.05,22,52,30,313,19,28,28,566,0.49,13,34,305,14,0.34,2.4,239,7.5,5796,1.17,93,1.2,18,40,371,13.73,1.86,4.6,1.96,1.01,2.85,66.7,40555065.35,4115630.345
34,3.6,1.4,32,490,1.9,0.15,0.05,26,61,40,439,20,30,28,694,0.43,11,39,736,15,0.25,2.6,294,7,5346,2,110,1.6,18,30,325,14.36,3.19,6,1.86,1.69,2.96,63.62,40556841.67,4115642.146
38,3.3,1.6,36,473,1.7,0.17,0.06,28,68,44,526,20,33,28,777,0.4,12,45,1122,17,0.21,2.1,334,7,5595,2.3,123,2.1,20,16,308,14.56,4.16,7,1.8,2.22,2.92,61.88,40558617.99,4115654.322
38,5.6,1.4,34,822,2.2,0.2,0.04,12,44,14,326,28,35,25,456,0.4,14,20,278,31,0.31,3,290,8,3060,1.5,57,1.4,24,26,464,12.81,1.07,3.07,2.84,0.79,2.61,71.62,40500888.03,4116560.211
32,5.9,0.8,38,770,2.2,0.25,0.04,14,69,16,349,28,34,28,444,0.47,14,22,280,30,0.36,2.4,265,8.5,3184,1.7,60,2,25,29,425,12.79,1.06,3.27,2.79,0.92,2.48,71.11,40502664.09,4116560.586
36,6.2,0.8,36,789,2.2,0.2,0.05,12,67,16,366,22,35,28,442,0.43,14,22,268,28,0.37,2.4,257,10.5,3310,1.9,58,1.9,22,32,392,14.07,0.97,3.15,2.81,0.89,2.48,70.91,40505328.17,4116561.85
35,5.8,0.89,34,815,2,0.2,0.05,11,49,16,394,14,36,26,437,0.43,14,24,320,23,0.34,2.2,255,9.5,3284,1.8,60,1.8,23,32,358,13.3,1.06,3.25,2.79,0.97,2.43,71.83,40507104.23,4116563.162
27,5.4,1,31,870,2.1,0.21,0.05,13,58,16,346,20,35,26,292,0.43,14,25,310,20,0.34,2,296,7.5,3347,1.55,63,1.8,22,34,375,12.99,1.13,3.34,2.72,0.99,2.45,72.47,40508880.29,4116564.848
25,5.4,1,32,947,2.2,0.18,0.05,15,69,16,294,25,36,26,325,0.36,14,24,260,24,0.34,2,325,7,3198,1.5,63,1.9,23,36,416,13.15,1.09,3.25,2.71,0.92,2.48,72.3,40510656.35,4116566.908
29,5.2,3.4,38,950,2.2,0.15,0.04,15,68,16,342,22,37,26,488,0.34,14,24,282,27,0.34,2.4,318,7.5,3422,1.6,66,1.9,24,34,460,13.37,1.16,3.25,2.69,1.02,2.45,72.35,40513320.44,4116570.702
27,4.8,3.4,41,985,2.2,0.15,0.04,16,58,14,375,21,36,26,462,0.31,14,22,278,34,0.31,3,380,7,3547,1.45,66,1.8,22,40,444,14.02,1.16,3.28,2.69,1.06,2.68,70.57,40515096.5,4116573.699
30,4.6,0.8,39,1167,2.2,0.14,0.05,14,70,14,352,19,35,24,458,0.25,14,23,275,38,0.28,2.8,453,7,3197,1.2,60,1.7,20,45,384,14.3,1.03,3.13,2.84,0.99,2.99,69.01,40516872.56,4116577.071
29,4,0.6,32,1342,2.2,0.1,0.05,14,74,12,297,18,35,20,454,0.18,14,22,283,37,0.23,2.3,550,7.5,3147,1.3,53,1.4,18,45,369,15,1.06,2.95,3.04,0.84,3.23,69.27,40518648.62,4116580.817
22,3.8,0.6,28,1317,2.2,0.1,0.04,14,56,11,266,17,36,22,420,0.2,14,22,268,33,0.25,2,595,7,3084,1.5,50,1.4,18,43,369,15,1.14,2.91,2.98,0.79,3.26,70.04,40521312.71,4116587.14
23,5.2,0.89,42,1616,1.9,0.11,0.03,10,27,12,285,23,37,26,386,0.31,16,16,289,30,0.28,1.9,502,7.3,3847,1.4,54,1.4,18,44,414,14.43,1.14,3.05,2.77,0.84,3.04,69.48,40523088.78,4116591.823
32,5.8,0.8,39,1750,2,0.11,0.03,10,56,12,278,26,36,25,414,0.23,14,18,250,34,0.25,1.5,584,7.5,3534,1.4,54,1.1,16,43,414,14.36,1.24,3.17,2.72,0.86,3.2,68.67,40524864.84,4116596.881
32,5.4,0.6,42,1300,1.8,0.14,0.03,10,49,14,266,18,32,26,415,0.28,13,18,244,26,0.27,1.5,370,8,3702,1.3,58,1.4,17,44,444,14.36,1.2,3.17,2.67,0.82,2.92,71.64,40526640.9,4116602.314
29,5,1.8,42,1175,2,0.11,0.03,10,45,19,332,20,32,27,448,0.3,14,22,332,26,0.28,1.6,320,5.5,3852,1.25,68,1.4,19,40,442,14.28,1.35,3.57,2.6,0.96,2.79,69.97,40529305,4116611.165
26,5.2,1.6,42,848,1.9,0.18,0.1,16,50,28,516,18,34,30,608,0.62,13,30,398,22,0.31,2,248,8.5,4696,1.65,92,1.4,19,52,521,14.17,1.56,4.71,2.21,1.26,2.42,69.31,40531076.97,4117727.37
24,3.8,1.2,28,572,1.7,0.15,0.04,21,60,33,411,24,38,30,698,0.34,16,38,565,11,0.28,1.2,290,7.5,5670,1.75,118,1.2,21,57,535,15.11,2.93,5.91,1.66,1.92,2.52,65.48,40532852.8,4117734.115
32,4.1,1.4,37,520,1.7,0.15,0.03,20,75,32,352,22,46,28,704,0.28,17,41,540,13,0.23,2,285,9.5,6444,2.15,124,1.4,26,44,1034,14.17,3.12,6.19,1.59,1.92,2.31,66.12,40534628.64,4117741.234
22,3.6,0.6,24,498,1.4,0.11,0.03,21,65,32,350,22,34,25,651,0.28,14,37,625,8.2,0.2,1.2,302,7,5945,1.95,118,1.3,18,52,516,13.88,3.35,6.23,1.49,1.98,2.7,66.27,40537292.39,4117752.616
24,4.2,0.89,32,564,1.4,0.28,0.03,24,83,31,335,16,42,25,646,0.2,14,34,664,12,0.21,1.4,338,6.5,5420,1.7,112,1.2,21,52,646,15.72,2.91,5.8,1.56,1.85,2.85,66.18,40539068.23,4117760.672
28,3.6,2.6,42,576,1.5,0.14,0.04,23,50,54,304,41,36,30,690,0.25,12,32,444,15,0.23,1.4,296,7,5346,1.45,120,1.2,20,54,486,14.77,2.77,5.8,1.75,1.75,2.76,66.96,40540844.07,4117769.103
22,4.6,1.2,32,667,1.4,0.15,0.05,20,61,35,352,22,31,30,717,0.31,12,33,540,14,0.27,1.3,246,6.5,5346,1.7,122,1.4,20,59,425,14.83,2.51,6.23,1.71,1.8,2.58,66.68,40542619.91,4117777.908
46,4.2,1.6,42,545,2,0.47,0.07,15,42,31,344,22,30,30,608,0.89,12,26,416,24,0.41,2.2,239,7.5,3822,1.75,74,2.7,18,44,308,13.18,1.51,4.4,2.1,0.86,2.61,66.14,40553274.98,4117838.611
34,5.2,0.8,24,528,1.9,0.23,0.04,16,42,30,349,20,28,29,515,0.83,10,24,446,18,0.4,1.5,280,8,3647,1.75,74,2.2,17,34,346,13.11,1.56,4.4,2.09,0.79,2.96,64.86,40555050.83,4117850.04
36,6.1,0.6,27,550,1.9,0.2,0.04,18,51,31,346,16,29,29,507,0.87,10,28,394,19,0.37,1.4,290,10,3647,1.7,77,2.3,17,33,323,13.05,1.44,4.6,2.13,0.79,2.99,66.59,40556826.68,4117861.843
76,13,18,21,480,2,0.18,0.05,28,57,37,441,19,30,23,667,0.6,12,39,1008,13,0.4,1.5,255,9,5495,1.8,108,1.8,21,51,304,13.69,2.84,6.39,1.61,1.65,2.49,63.21,40558602.54,4117874.021
30,5.8,0.6,35,878,1.8,0.15,0.03,10,111,16,268,24,40,24,486,0.28,12,17,562,34,0.31,2.8,318,6.5,2985,1.5,60,1.6,25,30,431,11.97,1.34,3.74,2.72,0.84,2.37,73.24,40500887.8,4118779.874
32,5.3,0.89,36,912,2,0.15,0.03,11,70,14,204,23,43,24,475,0.34,13,15,245,32,0.31,4,298,7.5,3010,1.55,57,1.7,29,24,466,11.86,0.97,2.77,2.84,0.72,2.42,74.87,40502663.38,4118780.249
30,5,0.8,29,1045,2,0.14,0.05,12,56,14,228,18,42,26,446,0.37,13,14,220,29,0.3,3.4,344,8,2810,1.5,52,1.6,28,24,433,12.33,0.92,2.65,3.05,0.66,2.64,71.04,40505326.77,4118781.514
25,5.2,0.8,32,1012,1.9,0.17,0.05,9.6,96,14,252,21,36,25,443,0.37,12,15,258,50,0.36,2.1,345,8,2860,1.45,53,1.6,23,25,364,12.73,0.96,2.8,2.96,0.76,2.64,70.36,40507102.36,4118782.825
26,5.3,1,42,1012,1.8,0.18,0.04,12,92,16,266,18,34,26,482,0.34,12,18,286,56,0.36,2.6,355,7.5,3197,1.35,59,1.6,20,32,371,12.99,1.06,3.08,2.78,0.86,2.53,70.21,40508877.95,4118784.511
24,5.2,1,39,1108,2,0.18,0.04,14,68,16,242,13,36,26,505,0.4,12,21,260,34,0.31,2.4,347,7.5,3322,1.3,62,1.8,21,32,402,13.26,1.06,3.13,2.79,0.86,2.56,70.46,40510653.54,4118786.572
28,5.6,1,32,1000,2.1,0.18,0.05,14,82,18,266,18,38,26,535,0.44,14,23,310,26,0.34,2,324,8.5,3447,1.5,70,1.9,22,34,402,13.22,1.11,3.45,2.72,1.04,2.49,70.93,40513316.93,4118790.367
38,5.4,1.2,36,958,2.1,0.18,0.05,16,85,18,318,20,44,26,565,0.51,14,24,374,26,0.34,2.2,410,8.5,3560,1.65,80,1.5,25,33,366,13.11,1.25,3.91,2.57,1.27,2.46,70.42,40515092.52,4118793.364
41,5,0.69,39,966,2,0.2,0.04,16,82,21,392,20,41,26,500,0.62,14,24,429,34,0.31,2.4,438,7.5,3484,1.55,74,1.4,22,36,344,13.11,1.39,3.91,2.6,1.32,2.61,68.92,40516868.11,4118796.737
42,4.6,0.6,32,992,1.8,0.25,0.04,12,68,20,380,22,28,26,400,0.64,12,21,376,33,0.3,2.1,395,6.5,3122,1.3,56,1.6,14,32,216,12.73,1.27,3.6,2.74,1.12,3.01,67.94,40518643.7,4118800.484
34,4.5,0.8,32,1012,1.8,0.21,0.04,11,55,15,309,20,32,25,396,0.62,12,20,296,31,0.28,2.2,400,6.5,3172,1.4,54,1.6,16,28,246,13.22,1.09,3.38,2.69,0.96,2.96,70.12,40521307.09,4118806.808
26,4.9,1,42,1366,1.8,0.15,0.04,7.1,29,13,513,22,34,25,412,0.37,16,16,292,32,0.28,2.1,468,7,3597,1.4,52,1.5,17,45,377,13.49,1.16,3.21,2.74,0.89,3.04,69.69,40523082.69,4118811.492
35,4.1,6.5,32,1508,1.8,0.11,0.05,8.8,68,12,306,23,34,22,395,0.34,14,16,249,28,0.23,1.4,554,6,3210,1.29,47,1.1,16,36,352,13.62,1.23,3.08,2.72,0.84,3.24,69.39,40524858.28,4118816.551
29,6,3.2,40,1008,1.8,0.18,0.04,9.2,54,16,294,21,31,27,460,0.46,15,19,256,26,0.28,1.4,294,7.5,3502,1.45,59,1.4,18,36,442,13.33,1.17,3.31,2.52,0.79,2.8,71.45,40526633.88,4118821.985
28,5.6,2.3,48,1016,2,0.12,0.05,8.2,36,16,358,17,32,29,466,0.37,16,22,326,26,0.34,1.8,264,6,3714,1.65,70,1.6,20,34,434,13.49,1.03,3.54,2.61,0.89,2.49,71.45,40529297.27,4118830.838
32,5.8,5.1,39,824,1.9,0.2,0.04,16,72,30,522,22,40,30,680,0.68,14,34,413,21,0.31,1.8,262,8.5,4609,2.15,104,1.5,23,58,446,14.22,1.53,5.28,2.2,1.34,2.29,67.9,40531072.87,4118837.208
28,4,1.6,30,655,1.6,0.18,0.05,20,155,32,404,27,38,29,680,0.36,18,37,512,14,0.31,1.5,263,8.5,5433,1.9,117,1.4,20,52,477,13.83,2.23,5.87,1.74,1.59,2.39,66.31,40532848.47,4118843.953
30,3.8,1.6,30,587,1.6,0.14,0.05,20,94,34,390,24,43,30,682,0.36,18,38,562,13,0.23,1.5,270,8.5,5796,2.1,122,1.3,22,52,534,14.09,2.6,6.4,1.63,1.85,2.39,65.76,40534624.07,4118851.073
24,4.5,1,24,558,1.4,0.12,0.03,21,79,38,366,24,34,26,686,0.31,17,39,561,9,0.23,1.2,290,7,5770,2,134,1.1,10,61,425,13.41,2.71,6.91,1.59,1.95,2.61,65.56,40537287.47,4118862.456
26,5.8,1.6,26,565,1.4,0.23,0.03,20,84,32,375,22,46,24,708,0.25,16,34,669,10,0.2,1.4,334,8,5645,1.8,128,1,26,58,479,14.28,3.1,6.43,1.54,2.08,2.53,63.98,40539057.92,4119980.356
24,3.6,3,25,675,1.4,0.18,0.04,20,73,52,384,42,42,28,683,0.36,14,34,580,13,0.2,1.2,326,7.5,5246,1.65,122,1.2,24,57,506,13.9,2.74,6.13,1.75,1.79,2.62,66.18,40540833.29,4119988.788
27,3.8,1.4,28,717,1.6,0.25,0.04,16,66,30,366,19,34,31,666,0.34,13,30,564,15,0.23,1.1,283,8,4759,1.95,111,1.3,19,59,404,14.7,2.01,5.94,1.97,1.52,2.91,67.43,40542608.66,4119997.596
54,3.3,1.2,39,607,2.1,0.18,0.05,11,37,22,288,16,26,25,417,0.68,11,14,362,24,0.34,3.5,235,5,3297,1.5,52,1.4,20,21,333,12.28,1.27,3.34,2.46,0.79,2.68,70.76,40545271.72,4120011.509
49,3.7,1.3,36,592,2,0.21,0.04,12,52,22,281,28,26,28,460,0.58,12,18,332,24,0.4,2.9,224,6,3447,1.65,62,1.6,21,22,312,12.43,1.25,3.61,2.4,0.82,2.56,71.04,40547047.1,4120021.254
44,4.1,1.4,33,577,2,0.25,0.04,18,66,21,274,40,27,32,503,0.5,12,23,302,25,0.44,2.3,213,9.1,3597,1.8,72,1.9,22,24,292,12.58,1.24,3.88,2.36,0.84,2.42,71.32,40548822.48,4120031.373
68,3.4,3.4,19,580,2.6,2.1,0.45,25,27,68,526,18,34,30,867,1.9,15,36,650,38,0.37,1.8,257,8,5296,1.6,103,10,22,108,333,13.52,1.66,5.87,2.13,1.22,2.35,65.22,40550597.86,4120041.867
104,3,3.4,19,574,2.6,2.2,0.42,26,41,58,694,22,34,30,817,1.9,14,40,634,40,0.36,2,284,7,4796,1.4,101,8.3,22,102,352,14.2,1.7,5.74,2.21,1.16,2.58,65.16,40553260.93,4120058.31
17,5,0.69,31,933,1.5,0.14,0.02,11,55,23,256,14,35,22,490,0.31,12,19,382,27,0.33,1.6,307,7,3297,1.4,68,1.4,22,25,383,11.24,1.32,3.81,2.81,0.89,2.29,69.71,40502663.03,4119890.083
20,5.1,0.8,30,983,1.7,0.14,0.02,10,54,18,242,15,33,26,448,0.28,12,18,320,26,0.34,1.6,318,7,3010,1.25,60,1.4,21,20,392,11.79,1.14,3.21,2.89,0.79,2.41,70.87,40504438.39,4119890.833
22,5.4,0.8,34,975,1.8,0.14,0.02,6.6,66,14,212,20,30,28,414,0.28,12,17,245,28,0.34,1.7,305,6,2786,0.95,54,1.6,20,20,436,12.01,0.95,2.64,2.86,0.69,2.46,71.55,40507100.49,4121002.496
25,5.4,0.6,34,925,1.8,0.15,0.03,6.8,84,14,212,21,31,25,470,0.34,12,19,240,26,0.31,2,288,7,2898,1.11,55,1.7,20,25,408,11.84,0.86,2.83,2.77,0.76,2.37,71.7,40508875.61,4121004.182
27,5.4,0.69,32,936,1.8,0.15,0.06,9.3,78,16,228,18,33,25,508,0.4,12,20,263,31,0.34,2,300,8,3110,1.35,59,1.7,22,35,386,12.39,0.83,3.08,2.74,0.82,2.35,71.08,40510650.73,4121006.244
26,5.8,0.89,34,928,1.8,0.17,0.07,11,68,18,252,21,34,24,485,0.37,12,20,280,35,0.37,1.8,286,7,3184,1.2,63,1.6,22,42,379,12.88,0.86,3.31,2.74,0.86,2.35,69.97,40512425.85,4121008.68
28,5.8,0.8,36,925,1.8,0.17,0.04,12,58,16,266,24,34,24,475,0.31,12,22,296,30,0.37,1.8,285,8.5,3160,1.35,62,1.7,20,38,358,12.94,0.93,3.45,2.8,0.91,2.45,68.92,40515088.54,4121013.037
26,5.7,0.69,36,942,1.8,0.2,0.04,12,66,16,280,22,34,25,475,0.43,12,23,335,28,0.36,1.8,315,8.5,3260,1.7,63,1.8,19,39,372,12.99,1.18,3.51,2.75,1.06,2.64,68.24,40516863.66,4121016.41
24,5.4,0.8,30,972,1.8,0.23,0.05,12,75,20,304,19,36,25,478,0.54,12,24,374,26,0.34,1.6,374,7.5,3334,1.6,64,1.9,20,40,381,12.94,1.32,3.57,2.69,1.19,2.69,68.71,40518638.78,4121020.158
23,4.8,0.8,28,1030,1.7,0.17,0.05,12,80,20,280,14,34,24,478,0.54,12,23,356,28,0.31,1.6,442,8,3534,1.85,66,1.8,18,41,406,13.22,1.37,3.66,2.71,1.14,2.73,69.14,40520413.91,4121024.281
32,4.6,1.2,32,1066,1.6,0.15,0.05,9.8,46,18,532,20,33,27,476,0.34,14,22,334,27,0.28,1.5,387,7.3,2622,1.77,66,1.4,18,47,337,12.81,1.34,3.66,2.48,1.02,2.87,68.79,40523076.6,4121031.168
58,3.6,7.4,22,1068,1.6,0.11,0.09,13,100,20,460,27,32,25,519,0.55,14,23,409,28,0.23,1.2,422,5.5,3322,1.34,69,1.1,16,56,332,13.41,1.59,4.07,2.43,1.09,3.07,68.37,40524851.72,4121036.228
52,6.3,3.4,36,1000,1.8,0.14,0.04,7.6,52,18,366,23,32,28,485,0.56,16,18,262,29,0.31,1.7,274,6.5,3210,1.5,61,1.4,20,38,387,12.54,1.06,3.54,2.55,0.79,2.72,69.14,40526626.85,4121041.663
32,5.9,1.2,45,1075,1.8,0.11,0.03,5.7,35,14,350,18,28,26,462,0.4,16,16,268,33,0.33,1.8,262,7,2985,1.6,54,1.5,18,29,419,12.5,0.81,3.14,2.79,0.69,2.56,70.89,40528401.98,4121047.473
38,5.6,4.8,40,878,1.6,0.18,0.04,12,71,21,342,31,36,28,570,0.46,14,28,356,20,0.31,1.4,280,7.5,3657,1.95,80,1.6,22,38,392,12.47,1.13,4.23,2.26,1.01,2.37,70.16,40531064.67,4121056.89
32,4.6,2.2,28,727,1.6,0.2,0.05,16,182,25,335,31,36,27,556,0.4,16,34,486,13,0.28,1.6,260,7,4546,1.7,92,1.5,21,42,382,12.33,1.31,5.07,1.83,1.16,2.33,68.54,40532839.8,4121063.636
29,3.4,1.4,20,565,1.4,0.28,0.05,16,98,30,350,24,31,27,576,0.4,16,38,520,11,0.23,1,255,7,4821,1.7,96,1.4,18,45,390,12.73,1.79,5.63,1.63,1.42,2.42,68.09,40534614.93,4121070.758
24,3.7,1.1,15,562,1.3,0.2,0.03,20,92,34,392,26,33,25,660,0.47,16,46,629,11,0.2,1.1,313,8,5520,1.7,122,0.94,9.6,56,412,13.2,2.64,6.66,1.63,2.02,2.6,64.3,40536390.07,4121078.254
44,4.8,4.5,27,528,2,0.15,0.04,16,80,26,325,24,38,25,688,0.31,16,31,476,14,0.23,1.2,282,7,5233,1.9,116,1.2,26,48,454,14.56,2.93,5.79,1.77,1.82,2.38,65.33,40539052.77,4121090.201
24,4.5,6.4,26,802,1.8,0.31,0.03,16,78,22,392,20,37,28,628,0.47,16,28,470,18,0.25,1.1,352,7,4246,1.95,91,1.4,23,40,450,13.35,1.97,4.88,2.26,1.37,2.72,67.3,40540827.9,4121098.634
20,2.8,1.4,21,992,1.9,0.3,0.03,11,52,16,338,15,32,28,627,0.36,16,20,412,28,0.23,1.8,414,7.7,3548,1.44,81,1.2,20,48,491,14.56,1.66,5.14,2.62,0.91,3.43,67.47,40542603.04,4121107.442
