Coor_X,Coor_Y,Z,Ag,As_,Au,B,Ba,Be,Bi,Cd,Co,Cr,Cu,F,Hg,La,Li,Mn,Mo,Nb,Ni,P,Pb,Sb,Sn,Sr,Th,Ti,U,V,W,Y,Zn,Zr,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2,row,col
,,,0.49969,0.50309,0.482943,0.529719,0.512782,0.519462,0.507271,0.507302,0.524749,0.534469,0.501891,0.522733,0.519045,0.534615,0.521408,0.524312,0.514392,0.53538,0.543128,0.527497,0.502359,0.522272,0.529993,0.514053,0.51602,0.529066,0.52221,0.534768,0.520842,0.528465,0.518227,0.520745,0.521729,0.540206,0.529667,0.514855,0.541927,0.516872,0.51983,58,9
,,,0.499475,0.500997,0.484271,0.527774,0.513769,0.518822,0.507946,0.50487,0.524521,0.534695,0.502732,0.521787,0.527801,0.536002,0.522206,0.526032,0.513796,0.534536,0.545457,0.531509,0.500575,0.52209,0.532396,0.517566,0.516511,0.530371,0.522911,0.536884,0.5191,0.527954,0.520844,0.521649,0.523365,0.543726,0.531803,0.5149,0.543723,0.517684,0.520024,58,10
,,,0.487702,0.49091,0.469286,0.517726,0.504185,0.509407,0.498814,0.494993,0.515228,0.524243,0.492884,0.513443,0.510239,0.526473,0.512246,0.516718,0.505134,0.52534,0.53628,0.521731,0.4894,0.51181,0.523403,0.507964,0.508381,0.520923,0.514131,0.526468,0.509881,0.518633,0.511192,0.514074,0.513696,0.532803,0.522253,0.505489,0.535238,0.508049,0.510553,58,11
,,,0.492856,0.49783,0.466929,0.523269,0.509591,0.515809,0.50355,0.502027,0.522302,0.528461,0.498395,0.519284,0.523069,0.531205,0.517331,0.522154,0.51197,0.531526,0.541085,0.525737,0.494193,0.516713,0.530305,0.5128,0.515087,0.526006,0.519698,0.530788,0.516503,0.524203,0.516028,0.520864,0.518603,0.534772,0.526752,0.511335,0.538373,0.513618,0.516224,58,12
,,,0.477878,0.484469,0.454863,0.510859,0.497741,0.503155,0.492026,0.490325,0.512609,0.516444,0.486869,0.508007,0.507773,0.519177,0.505096,0.510704,0.499148,0.519249,0.52916,0.514325,0.482007,0.503438,0.521504,0.501597,0.503961,0.513815,0.508076,0.518754,0.503044,0.512009,0.505125,0.509779,0.506914,0.522551,0.515326,0.499312,0.525222,0.501777,0.50426,58,13
,,,0.488079,0.495115,0.463537,0.520666,0.507504,0.513406,0.500213,0.500894,0.524491,0.527409,0.498026,0.518232,0.529883,0.529087,0.51564,0.521334,0.507181,0.53,0.539732,0.525339,0.492241,0.512894,0.531366,0.511967,0.514741,0.52417,0.518451,0.529408,0.512729,0.522573,0.516182,0.520143,0.517293,0.532824,0.525881,0.509172,0.533991,0.5123,0.514471,58,14
,,,0.489458,0.495825,0.466683,0.519778,0.508334,0.514708,0.500424,0.500441,0.527372,0.529434,0.499961,0.519635,0.5096,0.53057,0.518175,0.523444,0.508412,0.530875,0.541956,0.529067,0.492305,0.514349,0.530547,0.51449,0.515425,0.52559,0.519299,0.531959,0.511799,0.523725,0.519656,0.520328,0.519338,0.535653,0.528316,0.50992,0.534033,0.514086,0.515402,58,15
,,,0.499713,0.507229,0.476677,0.528757,0.518024,0.526745,0.510113,0.51054,0.539326,0.541967,0.511919,0.532337,0.522227,0.540505,0.531036,0.534812,0.5172,0.542037,0.553682,0.540139,0.502667,0.52564,0.538991,0.524796,0.525505,0.535994,0.530291,0.54334,0.521429,0.535148,0.531579,0.529158,0.530544,0.547063,0.539955,0.520201,0.544779,0.525093,0.526045,58,16
,,,0.494384,0.50277,0.469874,0.521754,0.511969,0.522516,0.503637,0.504485,0.534592,0.537125,0.506436,0.528011,0.521411,0.53482,0.527248,0.529895,0.511274,0.53644,0.548475,0.535038,0.496532,0.521401,0.531416,0.519663,0.519272,0.53036,0.524453,0.538428,0.5149,0.530485,0.526024,0.521793,0.525481,0.54197,0.534746,0.514373,0.538278,0.51988,0.520389,58,17
,,,0.491566,0.500687,0.473307,0.51941,0.510427,0.521243,0.501751,0.499475,0.531652,0.53563,0.50379,0.52784,0.519197,0.533997,0.52663,0.527597,0.508748,0.534879,0.547215,0.533795,0.494463,0.520615,0.528022,0.518936,0.517093,0.528146,0.52265,0.53643,0.511917,0.529356,0.524493,0.51908,0.523967,0.540429,0.533051,0.512961,0.5371,0.518283,0.518548,58,18
,,,0.505212,0.515692,0.487191,0.532617,0.524018,0.535523,0.515445,0.512313,0.543561,0.549332,0.51688,0.542788,0.531869,0.547851,0.541113,0.540611,0.521141,0.549278,0.560233,0.545531,0.509143,0.535262,0.541063,0.532271,0.530638,0.540821,0.536047,0.548806,0.526069,0.543752,0.537555,0.53232,0.537253,0.552193,0.545661,0.527105,0.549644,0.531957,0.532337,58,19
,,,0.523683,0.535779,0.502078,0.551398,0.541876,0.553634,0.533039,0.533233,0.560277,0.563846,0.53237,0.560254,0.523368,0.564747,0.558357,0.556234,0.538969,0.566938,0.575103,0.558805,0.529279,0.553344,0.55752,0.548755,0.547561,0.556054,0.552036,0.563076,0.544944,0.561115,0.553968,0.547452,0.553806,0.564829,0.560242,0.545566,0.564338,0.549178,0.549447,58,20
,,,0.512873,0.524293,0.493261,0.54186,0.53223,0.542318,0.52353,0.522624,0.548867,0.550689,0.519715,0.548445,0.534836,0.55406,0.546725,0.544363,0.528707,0.555664,0.562123,0.546868,0.520168,0.543249,0.548146,0.538462,0.536416,0.54398,0.540821,0.550102,0.534718,0.549978,0.542471,0.536399,0.542715,0.551599,0.548002,0.535843,0.552578,0.538481,0.538451,58,21
,,,0.54651,0.557323,0.524536,0.575315,0.565735,0.573998,0.555434,0.555977,0.580894,0.58067,0.550725,0.57828,0.560199,0.586007,0.578225,0.57573,0.561275,0.587974,0.592347,0.577994,0.554824,0.575797,0.58242,0.571723,0.568339,0.575256,0.571964,0.580574,0.56836,0.581684,0.574646,0.569055,0.574667,0.580209,0.578309,0.568999,0.581976,0.570723,0.570439,58,22
,,,0.547622,0.558447,0.525998,0.577195,0.568213,0.574561,0.556768,0.559213,0.582187,0.579673,0.550596,0.577106,0.555701,0.586468,0.578594,0.576314,0.563406,0.588342,0.591434,0.578297,0.557894,0.57778,0.585379,0.57328,0.569882,0.575745,0.572319,0.580054,0.571325,0.582054,0.575564,0.570633,0.575643,0.578406,0.578062,0.570994,0.581183,0.571871,0.571384,58,23
,,,0.525325,0.539799,0.500387,0.560929,0.550097,0.555048,0.539568,0.541339,0.564395,0.559237,0.529498,0.555833,0.541114,0.567123,0.558617,0.555851,0.548516,0.569717,0.569696,0.557805,0.538974,0.560185,0.568211,0.553914,0.552576,0.557029,0.553497,0.5594,0.555581,0.56313,0.553114,0.554904,0.55542,0.556251,0.55746,0.552219,0.560759,0.552007,0.552454,58,24
,,,0.510557,0.527149,0.482463,0.54985,0.537144,0.541551,0.528838,0.528446,0.550579,0.545241,0.515484,0.541052,0.529893,0.553663,0.544452,0.54165,0.540294,0.557399,0.554905,0.543036,0.5255,0.548098,0.555935,0.540306,0.541257,0.544446,0.540331,0.545108,0.54598,0.550227,0.53695,0.545113,0.541285,0.541057,0.543324,0.538997,0.546641,0.538048,0.539534,58,25
,,,0.494381,0.512594,0.465262,0.536321,0.522917,0.526897,0.516358,0.513222,0.53574,0.531452,0.500339,0.525221,0.515657,0.53961,0.52956,0.526749,0.530824,0.543271,0.539732,0.527942,0.509996,0.534851,0.540953,0.5261,0.527353,0.53066,0.525997,0.530702,0.533773,0.535927,0.520294,0.532358,0.526582,0.526638,0.528614,0.524138,0.532023,0.523155,0.525234,58,26
,,,0.466043,0.484844,0.436184,0.510332,0.496191,0.499573,0.493054,0.484377,0.508294,0.504641,0.472881,0.497256,0.475735,0.512758,0.501501,0.498812,0.510513,0.516931,0.511486,0.499739,0.481844,0.508886,0.513221,0.499232,0.502196,0.504475,0.499294,0.502955,0.510389,0.509176,0.490651,0.508353,0.499126,0.499083,0.501235,0.496891,0.504853,0.495963,0.498646,58,27
,,,0.48544,0.504903,0.452499,0.529726,0.514807,0.519095,0.514306,0.503692,0.527409,0.523673,0.491949,0.515164,0.5128,0.530952,0.519539,0.516448,0.533627,0.536368,0.529192,0.515109,0.501442,0.527682,0.530266,0.516768,0.521411,0.522599,0.518379,0.52012,0.53259,0.527805,0.507723,0.528111,0.517362,0.515184,0.518559,0.515794,0.522109,0.51469,0.517815,58,28
,,,0.479665,0.498348,0.449541,0.523558,0.509276,0.513573,0.511312,0.49707,0.521814,0.518339,0.486439,0.508836,0.514234,0.525896,0.513573,0.510867,0.531022,0.530801,0.523601,0.509187,0.495108,0.52272,0.523907,0.511751,0.516604,0.517367,0.512629,0.51468,0.529491,0.522111,0.501607,0.522989,0.512051,0.509872,0.513163,0.510133,0.516315,0.509525,0.512458,58,29
,,,0.472981,0.490831,0.444719,0.51629,0.503027,0.507074,0.505957,0.489662,0.515328,0.512742,0.479711,0.502172,0.500422,0.520077,0.506957,0.50476,0.525507,0.524245,0.517576,0.503173,0.487739,0.516513,0.516569,0.506091,0.510375,0.511353,0.506175,0.508893,0.524554,0.515576,0.495255,0.516829,0.505856,0.503766,0.507318,0.50364,0.510044,0.50333,0.506058,58,30
,,,0.49399,0.511866,0.468512,0.536768,0.524732,0.528166,0.527251,0.510316,0.536222,0.534631,0.500785,0.522745,0.502641,0.541261,0.528686,0.525975,0.545904,0.545354,0.539172,0.524338,0.509113,0.537064,0.537878,0.528501,0.53097,0.532441,0.527087,0.530225,0.545801,0.536287,0.517638,0.537958,0.527206,0.525233,0.528599,0.52471,0.530774,0.524897,0.527171,58,31
,,,0.506711,0.523941,0.484235,0.548364,0.537715,0.540322,0.53846,0.522697,0.548703,0.54758,0.513219,0.535172,0.536017,0.553956,0.542041,0.538922,0.552943,0.557465,0.55213,0.537744,0.5221,0.548799,0.550864,0.542662,0.542489,0.54508,0.539379,0.543346,0.556894,0.548264,0.532043,0.549994,0.540013,0.538808,0.541745,0.536944,0.543294,0.537797,0.539462,58,32
,,,0.530948,0.546818,0.511307,0.570591,0.561678,0.56287,0.558391,0.54508,0.571818,0.57087,0.536598,0.558168,0.560298,0.576788,0.56611,0.562452,0.569952,0.580149,0.575791,0.561499,0.546633,0.570908,0.574354,0.567548,0.563914,0.568028,0.562538,0.566795,0.576954,0.57059,0.557467,0.572093,0.563365,0.562679,0.565154,0.559713,0.566095,0.561026,0.562223,58,33
,,,0.547924,0.561379,0.530535,0.585361,0.578156,0.577857,0.570544,0.559603,0.587498,0.586777,0.552384,0.573318,0.578209,0.592554,0.582475,0.578665,0.578699,0.595163,0.592307,0.578262,0.563102,0.585605,0.590616,0.584942,0.578068,0.583688,0.578304,0.583146,0.588603,0.585554,0.575307,0.58678,0.579374,0.579297,0.5813,0.57501,0.581884,0.576703,0.577427,58,34
,,,0.570382,0.582281,0.550196,0.605478,0.599061,0.597958,0.587231,0.580531,0.608396,0.606232,0.572695,0.593939,0.611023,0.611722,0.60317,0.598511,0.59057,0.615491,0.612134,0.596572,0.585888,0.604833,0.610788,0.604987,0.597485,0.602901,0.598422,0.6019,0.606286,0.604894,0.596738,0.60628,0.599047,0.597581,0.6005,0.595118,0.600816,0.596621,0.597243,58,35
,,,0.596286,0.605845,0.575039,0.628766,0.623954,0.621339,0.606572,0.602893,0.632706,0.630042,0.597215,0.617702,0.615076,0.635114,0.627197,0.622239,0.609837,0.639041,0.636657,0.620249,0.611164,0.627493,0.633924,0.629529,0.620094,0.625985,0.622501,0.625321,0.62694,0.627946,0.62224,0.629376,0.622611,0.620553,0.623868,0.618884,0.624068,0.620127,0.620647,58,36
,,,0.608807,0.614616,0.588231,0.637873,0.634903,0.630666,0.615358,0.611226,0.642196,0.640293,0.607547,0.62715,0.641209,0.64542,0.636976,0.632512,0.617614,0.648646,0.6477,0.631431,0.621241,0.637213,0.644016,0.641018,0.630195,0.636171,0.632035,0.635832,0.63486,0.637311,0.633906,0.638989,0.633184,0.631695,0.634387,0.628883,0.634195,0.630194,0.630412,58,37
,,,0.610686,0.612839,0.592472,0.636621,0.635491,0.629829,0.614942,0.608821,0.641228,0.640897,0.607886,0.626422,0.628784,0.646103,0.636306,0.63321,0.616863,0.647698,0.648889,0.633578,0.620045,0.637013,0.644241,0.642957,0.630081,0.636734,0.631699,0.637147,0.633089,0.636882,0.635464,0.638792,0.634138,0.634103,0.63551,0.628749,0.634845,0.630403,0.630226,58,38
,,,0.637037,0.638884,0.616718,0.66202,0.66067,0.654787,0.638853,0.634332,0.666226,0.665595,0.633071,0.651477,0.654473,0.670759,0.660554,0.657548,0.64074,0.672885,0.67349,0.657363,0.645695,0.661345,0.668789,0.667786,0.655283,0.661171,0.656168,0.661478,0.658237,0.661901,0.661006,0.664037,0.658838,0.658227,0.659829,0.653912,0.658999,0.655218,0.655313,58,39
,,,0.637132,0.638869,0.617826,0.662175,0.660854,0.654715,0.639337,0.633725,0.666059,0.665921,0.632811,0.651286,0.668843,0.671209,0.659799,0.657798,0.640618,0.672973,0.673404,0.657638,0.645352,0.661251,0.669214,0.668673,0.655989,0.661791,0.656009,0.661919,0.658166,0.662127,0.66159,0.66455,0.659368,0.659415,0.66024,0.653891,0.65929,0.655419,0.655549,58,40
,,,0.635802,0.637694,0.619283,0.660957,0.660484,0.653648,0.638727,0.631559,0.665095,0.664916,0.631701,0.650539,0.647553,0.670854,0.658438,0.657212,0.640621,0.671962,0.672312,0.657103,0.64426,0.659995,0.668555,0.669384,0.655583,0.661664,0.655108,0.661554,0.657117,0.661122,0.661911,0.664073,0.659171,0.660182,0.659953,0.653219,0.658854,0.655114,0.654875,58,41
,,,0.641454,0.645102,0.628685,0.668112,0.668413,0.66081,0.645967,0.638399,0.672199,0.672275,0.638936,0.657448,0.66424,0.678447,0.665709,0.664419,0.64783,0.679591,0.679394,0.664349,0.651486,0.667123,0.675517,0.678174,0.663066,0.66952,0.661885,0.669046,0.66439,0.668106,0.670558,0.671467,0.66687,0.668537,0.667628,0.660629,0.666397,0.662892,0.662249,58,42
,,,0.656146,0.660577,0.64293,0.683091,0.683575,0.676503,0.66046,0.65406,0.688091,0.687518,0.655554,0.67294,0.680345,0.693503,0.680707,0.678907,0.663706,0.695693,0.694445,0.678417,0.666289,0.682519,0.690605,0.693592,0.678601,0.685004,0.677168,0.683667,0.679923,0.682997,0.686629,0.68709,0.682233,0.683166,0.682629,0.675874,0.681265,0.678216,0.677553,58,43
,,,0.670138,0.674695,0.657508,0.697113,0.698122,0.691392,0.674113,0.66812,0.702624,0.702228,0.67174,0.687801,0.697932,0.707947,0.695327,0.692897,0.679466,0.71069,0.709243,0.692892,0.679519,0.69722,0.704656,0.708744,0.692897,0.6998,0.691702,0.698284,0.694769,0.697137,0.702554,0.701865,0.696992,0.697528,0.697272,0.690446,0.695689,0.692954,0.692028,58,44
,,,0.670472,0.674396,0.653136,0.696121,0.6974,0.692069,0.673555,0.670363,0.703157,0.702133,0.673965,0.688992,0.677102,0.707957,0.695136,0.692108,0.681281,0.711552,0.709189,0.692427,0.67746,0.697829,0.704059,0.707741,0.693058,0.700063,0.692101,0.698281,0.695063,0.697198,0.703058,0.701984,0.697102,0.695926,0.697271,0.690385,0.695572,0.692582,0.691993,58,45
,,,0.671023,0.672866,0.646479,0.694729,0.695751,0.691662,0.671565,0.671385,0.701834,0.700978,0.675334,0.688674,0.673269,0.706977,0.694024,0.690372,0.682253,0.71108,0.708313,0.691979,0.673683,0.697075,0.70258,0.705444,0.692501,0.699366,0.691763,0.697675,0.694071,0.696083,0.702077,0.701111,0.696286,0.693281,0.69622,0.689135,0.694372,0.691091,0.69093,58,46
,,,0.654781,0.654451,0.625261,0.676377,0.67787,0.674805,0.654251,0.656373,0.684182,0.683077,0.659603,0.672211,0.662913,0.689926,0.676518,0.672852,0.666919,0.693999,0.691336,0.675885,0.653502,0.679985,0.684089,0.687603,0.675137,0.682416,0.67454,0.681117,0.676605,0.678757,0.684783,0.683571,0.679307,0.675456,0.679331,0.671446,0.677217,0.673268,0.6733,58,47
,,,0.676063,0.674775,0.641753,0.695374,0.69681,0.694912,0.673498,0.67766,0.703642,0.701086,0.679637,0.69258,0.674961,0.709064,0.695926,0.691569,0.686642,0.714372,0.710663,0.694601,0.672286,0.69932,0.70273,0.706031,0.694923,0.701571,0.694442,0.700071,0.696667,0.698851,0.703712,0.703516,0.698419,0.693271,0.698011,0.690811,0.695722,0.692162,0.692443,58,48
,,,0.641894,0.635169,0.614896,0.658167,0.660324,0.658658,0.636565,0.642353,0.666347,0.66539,0.643826,0.656997,0.648485,0.673865,0.659613,0.65723,0.653248,0.677194,0.676369,0.661642,0.633978,0.663381,0.666879,0.670882,0.658363,0.666396,0.658128,0.66646,0.659906,0.66319,0.667706,0.666808,0.663336,0.660143,0.663795,0.654599,0.661178,0.656261,0.656326,58,49
,,,0.621651,0.613885,0.600787,0.637862,0.639784,0.639298,0.616245,0.622128,0.646394,0.646096,0.623477,0.637717,0.621898,0.653982,0.639809,0.63828,0.635444,0.657296,0.657201,0.642331,0.613393,0.643463,0.646837,0.650751,0.638546,0.646698,0.637771,0.647394,0.640225,0.643999,0.647126,0.646935,0.643593,0.64126,0.644515,0.63467,0.64184,0.636495,0.636401,58,50
,,,0.58746,0.581148,0.57719,0.605302,0.606476,0.607237,0.582503,0.589101,0.614794,0.614024,0.589851,0.606896,0.595246,0.620719,0.607448,0.606942,0.605193,0.624153,0.625303,0.609144,0.580991,0.610518,0.612922,0.616376,0.605454,0.614062,0.604417,0.615392,0.60902,0.612279,0.613799,0.614313,0.61076,0.609201,0.61261,0.602093,0.610131,0.604054,0.604023,58,51
,,,0.579011,0.575142,0.576042,0.59958,0.59724,0.601263,0.572944,0.583312,0.609853,0.607916,0.583318,0.601881,0.575292,0.611392,0.60017,0.599816,0.601218,0.617192,0.618372,0.598508,0.57422,0.602906,0.60467,0.605196,0.597786,0.605704,0.596832,0.606647,0.604629,0.605519,0.60467,0.607395,0.602345,0.599482,0.604546,0.594986,0.602646,0.596772,0.597525,58,52
,,,0.534588,0.532505,0.536247,0.558071,0.552698,0.559457,0.529931,0.540374,0.569227,0.566155,0.541412,0.56164,0.53157,0.568549,0.55821,0.558556,0.561226,0.574494,0.576973,0.555631,0.530659,0.560631,0.561475,0.559347,0.555827,0.563567,0.554619,0.565131,0.563046,0.563665,0.561771,0.564784,0.559437,0.557099,0.563141,0.552127,0.561981,0.553996,0.555497,58,53
,,,0.519377,0.519413,0.520434,0.545284,0.537418,0.546279,0.516677,0.527041,0.557221,0.553649,0.52806,0.548901,0.521985,0.554763,0.545443,0.546311,0.547361,0.560778,0.565298,0.542852,0.516128,0.547141,0.547155,0.543288,0.542834,0.550863,0.5416,0.553288,0.550354,0.55067,0.548591,0.551773,0.545798,0.544311,0.550838,0.537919,0.550046,0.540159,0.542438,58,54
,,,0.501194,0.502322,0.499964,0.529071,0.519253,0.529856,0.502345,0.508678,0.543896,0.540008,0.513951,0.533147,0.505808,0.53961,0.530031,0.53275,0.530564,0.544996,0.553095,0.530711,0.496508,0.531532,0.53097,0.527151,0.526675,0.537016,0.527283,0.541021,0.534136,0.535468,0.534173,0.536209,0.530562,0.532296,0.537782,0.520598,0.537437,0.524166,0.526966,58,55
,,,0.49208,0.495559,0.481724,0.522083,0.510944,0.522843,0.496631,0.500365,0.538715,0.533557,0.507521,0.525596,0.500241,0.532681,0.522829,0.526534,0.521335,0.538437,0.547628,0.524879,0.488348,0.524289,0.523098,0.519335,0.519467,0.530722,0.521326,0.53533,0.527173,0.528826,0.526783,0.529732,0.523211,0.526457,0.531502,0.512399,0.531502,0.516687,0.519838,58,56
,,,0.495007,0.499076,0.478331,0.525501,0.513246,0.52616,0.502149,0.503411,0.544241,0.540086,0.513998,0.528992,0.51164,0.537518,0.52666,0.532697,0.522521,0.543161,0.554534,0.532326,0.489614,0.528187,0.528362,0.523394,0.524452,0.537418,0.527025,0.543024,0.530506,0.533669,0.531927,0.536025,0.528136,0.534663,0.538431,0.514887,0.538504,0.52094,0.52406,58,57
,,,0.518529,0.522204,0.497048,0.54824,0.535903,0.548904,0.526335,0.526833,0.566925,0.564086,0.538166,0.550909,0.532439,0.560182,0.548664,0.555862,0.543424,0.56708,0.577584,0.555454,0.512742,0.55072,0.551866,0.546043,0.547658,0.561003,0.550176,0.566406,0.552547,0.557,0.554639,0.560393,0.551096,0.558705,0.561605,0.537506,0.5616,0.544025,0.546888,58,58
,,,0.514666,0.517995,0.49288,0.544088,0.532269,0.544919,0.522952,0.521402,0.563304,0.562304,0.536471,0.546589,0.525291,0.557607,0.545258,0.554004,0.538881,0.564054,0.575607,0.55517,0.508896,0.547522,0.549769,0.544232,0.544734,0.559705,0.547184,0.565354,0.547132,0.553733,0.551931,0.557881,0.548939,0.559183,0.560325,0.533512,0.560072,0.54157,0.543672,58,59
,,,0.518543,0.519787,0.504412,0.546341,0.53679,0.547556,0.5262,0.523293,0.565733,0.569844,0.542348,0.549228,0.537774,0.562541,0.549353,0.559735,0.543124,0.567368,0.581809,0.564081,0.512091,0.551972,0.554583,0.55136,0.548194,0.566172,0.551292,0.572635,0.548741,0.556928,0.558695,0.561429,0.554993,0.568835,0.567445,0.537163,0.566553,0.546946,0.547885,58,60
,,,0.540239,0.543467,0.523298,0.569074,0.558428,0.569683,0.547576,0.54567,0.587523,0.591108,0.565107,0.570617,0.557213,0.584458,0.571574,0.581152,0.563951,0.590657,0.602868,0.584653,0.535398,0.574164,0.576774,0.572374,0.57026,0.588138,0.572938,0.594243,0.569947,0.579001,0.580578,0.583459,0.576862,0.589663,0.588916,0.559152,0.58747,0.568838,0.569874,58,61
,,,0.531028,0.536788,0.511924,0.563237,0.5507,0.562309,0.539298,0.538728,0.579254,0.582492,0.556383,0.562575,0.555403,0.576806,0.564647,0.573032,0.556163,0.582927,0.593808,0.575151,0.529022,0.567159,0.569517,0.563689,0.563019,0.580446,0.565442,0.585922,0.563446,0.571176,0.57149,0.57585,0.568863,0.579779,0.580575,0.55167,0.578665,0.561029,0.562299,58,62
,,,0.526793,0.533689,0.505072,0.560863,0.546593,0.558317,0.533994,0.534821,0.574803,0.576941,0.551228,0.557821,0.553164,0.572556,0.560401,0.567906,0.551323,0.578792,0.588583,0.56808,0.526136,0.563732,0.565884,0.558324,0.559187,0.575165,0.56066,0.58089,0.559666,0.566799,0.566813,0.570429,0.563985,0.572754,0.575191,0.547947,0.572493,0.556043,0.557817,58,63
,,,0.548412,0.553892,0.524735,0.581171,0.566722,0.578424,0.553488,0.554687,0.593856,0.5958,0.570128,0.5769,0.581756,0.591964,0.579883,0.586524,0.570251,0.598645,0.607597,0.585334,0.546553,0.583499,0.585601,0.577473,0.578742,0.593536,0.579513,0.599505,0.580288,0.586606,0.586628,0.589181,0.583021,0.59028,0.593314,0.567997,0.590128,0.575038,0.577208,58,64
,,,0.542938,0.545285,0.523215,0.57289,0.559795,0.569147,0.545074,0.544355,0.584186,0.587965,0.560957,0.568067,0.557462,0.584583,0.572293,0.578818,0.562627,0.588932,0.601332,0.580004,0.539308,0.576513,0.578649,0.571575,0.570403,0.585664,0.570914,0.592325,0.570984,0.577938,0.579915,0.579854,0.575563,0.584745,0.585979,0.560224,0.582319,0.567374,0.569043,58,65
,,,0.549922,0.551448,0.527993,0.578336,0.564384,0.572835,0.548815,0.548639,0.589308,0.592167,0.564937,0.572096,0.580216,0.588401,0.57641,0.582355,0.567812,0.592889,0.606271,0.583219,0.545217,0.581198,0.583028,0.575248,0.574867,0.588885,0.574996,0.595397,0.575601,0.581714,0.583879,0.583298,0.579224,0.588416,0.589451,0.565025,0.586148,0.571795,0.573337,58,66
,,,0.536339,0.537088,0.512667,0.563429,0.549262,0.556352,0.531484,0.535207,0.573704,0.576345,0.548331,0.556317,0.557788,0.57231,0.560584,0.566383,0.552856,0.576787,0.591017,0.566072,0.531589,0.56662,0.567605,0.557903,0.5599,0.571843,0.559086,0.577677,0.559411,0.566053,0.567311,0.56773,0.562868,0.571712,0.572818,0.55026,0.570017,0.556272,0.557788,58,67
,,,0.534882,0.538109,0.507619,0.563782,0.547008,0.553368,0.527336,0.535122,0.572842,0.574157,0.545716,0.554352,0.557298,0.568874,0.558538,0.563765,0.55258,0.574018,0.588984,0.562685,0.531789,0.564797,0.56541,0.553594,0.557821,0.568484,0.557463,0.573087,0.556501,0.563746,0.562478,0.565407,0.559639,0.568872,0.569581,0.548928,0.568248,0.554537,0.555959,58,68
,,,0.521787,0.525845,0.497148,0.550551,0.533702,0.539537,0.513101,0.522595,0.560277,0.560856,0.532025,0.54112,0.538967,0.55544,0.545703,0.550679,0.539225,0.56106,0.576202,0.549453,0.519326,0.552453,0.551981,0.539285,0.544904,0.554282,0.544295,0.558542,0.542715,0.550619,0.548137,0.552362,0.545868,0.555698,0.556064,0.536148,0.55529,0.541772,0.54299,58,69
,,,0.509229,0.512453,0.492933,0.538968,0.521906,0.52616,0.501644,0.509571,0.547914,0.549621,0.519992,0.527971,0.525876,0.543876,0.534033,0.539673,0.527239,0.547856,0.565327,0.54089,0.505833,0.540377,0.539677,0.528705,0.532265,0.542722,0.532593,0.54787,0.528152,0.538258,0.535962,0.539638,0.534571,0.547002,0.545544,0.524083,0.544961,0.530414,0.531114,58,70
,,,0.506894,0.509291,0.498733,0.536926,0.520171,0.523732,0.500873,0.505437,0.545903,0.547831,0.519068,0.525638,0.533889,0.543112,0.532878,0.539165,0.525853,0.545627,0.564596,0.54235,0.502233,0.538933,0.538282,0.528588,0.530256,0.542033,0.531706,0.548252,0.525535,0.536798,0.53429,0.537676,0.533702,0.548596,0.545765,0.522176,0.54466,0.52946,0.529522,58,71
,,,0.518074,0.519722,0.512151,0.547808,0.530629,0.535031,0.512722,0.514493,0.556653,0.557985,0.530614,0.53631,0.549597,0.554517,0.54368,0.550554,0.538407,0.55704,0.575195,0.554355,0.511356,0.549327,0.549105,0.53994,0.541199,0.553839,0.543314,0.560575,0.536715,0.54813,0.545436,0.548721,0.544968,0.560988,0.557795,0.532728,0.555971,0.540783,0.540583,58,72
,,,0.513737,0.516614,0.505982,0.546575,0.527199,0.532895,0.510618,0.511073,0.554917,0.553861,0.528338,0.533805,0.534424,0.551672,0.540851,0.548456,0.537645,0.554919,0.571481,0.551576,0.507449,0.546089,0.54669,0.536866,0.538187,0.551876,0.541228,0.558829,0.534659,0.545963,0.542133,0.545639,0.542226,0.55862,0.555831,0.529474,0.553372,0.538354,0.537719,58,73
,,,0.495443,0.498258,0.483203,0.529891,0.508608,0.515542,0.49298,0.492209,0.537921,0.534737,0.510416,0.516361,0.531997,0.533813,0.522466,0.531381,0.521619,0.537157,0.552871,0.533899,0.488796,0.527471,0.529308,0.518419,0.52044,0.534705,0.524364,0.541932,0.517154,0.528619,0.523947,0.527106,0.524338,0.541384,0.538847,0.51109,0.536165,0.52073,0.519673,58,74
,,,0.482026,0.48734,0.467667,0.520957,0.497667,0.506049,0.482756,0.480531,0.52913,0.523435,0.499833,0.507011,0.504873,0.523843,0.511998,0.521566,0.511732,0.527421,0.541676,0.522996,0.4775,0.515964,0.518285,0.507058,0.51057,0.524711,0.515343,0.532151,0.506911,0.519229,0.513162,0.515814,0.513606,0.530857,0.528933,0.500566,0.526429,0.510145,0.509,58,75
,,,0.489114,0.498329,0.466818,0.533303,0.506517,0.51698,0.492399,0.492138,0.540625,0.53201,0.509518,0.517641,0.526023,0.532227,0.521815,0.530694,0.521549,0.538303,0.550343,0.529013,0.488565,0.524622,0.526997,0.513975,0.520471,0.533961,0.525977,0.540323,0.517876,0.529617,0.522027,0.524931,0.52223,0.537676,0.537344,0.510309,0.535628,0.51939,0.518514,58,76
