,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12,flow13,flow14,flow15,flow16,flow17,flow18,flow19,flow20,flow21,flow22,flow23,flow24,flow25,flow26,flow27,flow28,flow29,flow30,flow31,flow32,flow33,flow34,flow35,flow36,flow37,flow38,Coor_X,Coor_Y
641,-0.06789012,-0.499014492,0.010131491,0.146867911,-0.425972806,-0.232075838,-0.14215815,0.542198365,-0.261968792,-0.106820226,-0.334481076,-1.799808621,-0.17927343,0.442538843,-0.288474629,-0.008629523,0.455204358,0.080596721,-0.042289681,0.211654055,-0.581689484,-0.049723287,0.149536668,0.226976244,-0.110612707,0.188152233,0.096606624,0.109283143,0.050340083,-0.157626026,-0.554120088,-0.272071613,0.910209463,0.023645261,0.377346401,-0.420745504,-0.716291885,-0.366388704,40510716.45,4068845.945
642,-0.062109865,-0.546190251,0.041585015,0.403392076,-0.010686729,0.284912717,-0.407339939,-0.609793762,0.037456539,0.672542287,-0.295106535,-0.121769271,0.119898652,-0.29952514,-0.197864989,0.084654249,0.008444855,0.430234476,-0.958870437,0.02068667,0.09303857,-0.010296353,-0.507017658,0.743422789,0.743785616,0.082957364,0.237816532,0.173882309,0.228911416,-0.372767721,-0.011441707,-0.050176043,-0.010531754,-0.073672345,0.544931129,-0.212540629,-0.771240857,-0.488507632,40512502.53,4068848.37
643,-0.852192116,0.110227186,0.072954596,1.020582922,0.533949002,0.483495846,-0.044318492,-0.289524937,-0.345391968,0.483148119,0.3854938,0.142459244,0.366484873,-0.128762747,0.169740205,0.191835465,-0.153436741,0.374101676,-0.793765938,-0.272089113,0.541223106,-0.248431858,-0.651374911,0.321805785,0.45812093,0.560290828,0.022883075,0.534028513,0.248293204,0.287058313,0.243802264,-0.109685462,-0.16967365,0.065747173,0.774707642,-0.448598731,-1.391262664,-0.069680077,40514288.6,4068851.168
644,0.621453387,-0.319155407,-0.448286304,0.192307178,-0.125870536,0.002453753,-0.123298957,-0.216303883,0.400687127,0.29684747,0.662048577,-0.029431935,-0.310020517,-0.115809929,-0.395799152,0.015317267,0.086038555,0.308448999,-0.569215065,-0.71614826,0.032828208,-0.228795822,-0.717177943,0.550205045,0.217137068,0.138244075,0.016282048,0.570089691,0.633435704,-0.207787868,-0.03561748,-0.131651331,0.406273337,-0.05787306,0.299699263,-0.41973304,-0.715724494,-0.263546153,40516074.68,4068854.338
645,0.059287526,-0.416920363,-0.100609739,-0.132499874,0.445262792,0.202014796,-0.118075006,-0.654202523,1.165091476,0.14359269,-0.205072671,0.041980814,-0.43187074,-0.482463011,-0.503082798,-0.140575613,-0.354095426,0.674006558,-0.992805767,-0.680269803,0.076840752,-0.232385181,-0.567561817,0.416254494,0.610859448,0.033285714,-0.232859139,0.220841439,0.378681207,-0.276306174,-0.187427308,-0.086994332,-0.164728872,-0.00094024,0.565456759,-0.446670323,-0.604681992,0.461069428,40518753.8,4068859.794
646,0.329913955,-0.344766539,-0.057324733,-0.119587046,-0.227839156,0.213617348,0.152783278,-0.240053615,0.890258734,-0.108632234,-0.178650657,-0.887625687,-0.113292714,-0.131453514,0.693270633,-0.563094581,0.026240262,-0.236150129,0.011895171,-0.367249015,0.088491934,-0.198662133,0.489172912,0.088026986,0.02574566,0.45995282,0.009425743,-0.400625272,0.334937102,-0.941621273,-0.662416956,-0.044311317,-0.088739868,-0.101445691,0.005115108,-0.086269675,-0.355468287,0.069910568,40524112.03,4068873.223
647,0.286374298,0.186697539,-0.330370528,-0.138572896,-0.338811262,0.526740847,-0.010663733,-0.283972049,0.143588256,-0.250377975,-0.12210587,-0.544722974,0.344479254,0.68863793,1.252904073,-0.414302958,0.008892825,-0.11235639,-0.306971899,-0.051701715,0.489846158,-0.021333796,-0.059998974,-0.186956031,0.211799679,0.427616518,0.035378389,0.180302988,-0.052702255,-0.839043988,-0.616065728,-0.524886595,-0.164442988,-0.253230792,-0.087701249,-0.219542841,-0.504077572,0.573299454,40526791.16,4068881.197
648,0.18435768,-0.215639956,-0.241385986,-0.110916017,-0.312666411,0.29164006,0.14409067,-0.320386326,-0.04261239,-0.198455803,-0.118148204,-0.255536542,0.133038027,0.45607543,1.491255091,-0.594473782,-0.193320494,-0.323905767,-0.053298294,-0.119427054,0.302461674,0.08216107,-0.163990771,0.42467973,0.109417618,0.148715876,-0.208437003,-0.365440306,-0.102075435,-0.869847533,-0.304929575,-0.272574815,1.098353758,-0.437656433,-0.254339053,-0.489004399,-0.446238946,-0.183815618,40528577.24,4068886.979
649,-0.086216534,0.362565738,0.448576114,1.050760049,-0.245142929,0.241144254,0.465216469,-0.480490566,0.459080721,-0.286338934,0.303064362,-1.048486403,-0.038920506,0.498518703,-0.067723673,-0.412057462,-0.036319601,-0.314229949,0.47221076,-0.487669171,0.186437569,0.278583288,-0.626973283,0.058020882,0.176027679,-0.296581045,-0.119562868,-0.333731912,-0.282472989,-0.179780373,-0.600911515,-0.235389824,1.178448249,-0.324530455,0.193741551,0.033853595,-0.595301758,-0.424228523,40536614.62,4068917.614
650,0.417654705,0.066301432,0.237101044,0.433411377,-0.266053401,0.431127035,0.029329046,-0.401531464,0.266054015,-0.2775337,-0.177883766,-0.631724762,-0.112276318,0.460425905,0.535735356,-0.533003274,-0.052327264,-0.330830775,-0.141176774,-0.383791099,0.089851806,0.003120176,-0.139126477,-0.088335556,0.291964809,0.176589248,0.155705963,-0.230348823,0.549499006,-0.16960776,-0.822871031,0.145052484,0.659326983,-0.417325008,-0.202044516,-0.022753295,-0.755888644,-0.944380005,40538400.71,4068925.448
651,0.140530395,-0.071178713,0.41075977,0.304723926,0.039244539,0.309967414,0.079154118,-0.135752156,-0.262786182,-0.26483102,0.208698093,-0.526834044,0.066959923,0.275963021,0.323640733,-0.641199976,0.210454401,-0.484588268,0.264658469,0.085633232,0.572325989,-0.841204857,-0.342050604,-0.03473952,0.35271803,-0.021932744,-0.086550563,0.111230601,-0.248678479,-0.233514944,-0.527096201,0.263983281,0.933130064,-0.084427698,-0.148350455,-0.015994153,-0.924926363,0.161743998,40540181.58,4070043.415
652,0.067975593,-0.448880764,0.267193501,0.233066833,-0.23467185,-0.20727708,0.450081953,-0.258557172,-0.584184233,-0.473170644,-0.051101336,-0.71923127,0.075769058,0.669004374,0.178396219,-0.337954716,-0.056811732,-0.244203402,0.088010898,-0.099096239,0.183405197,-0.121874254,0.108586624,0.347192584,0.736618176,-0.666007663,-0.156017036,-0.320679197,-0.424938243,-0.225404236,-0.094488588,0.208882485,0.533620638,0.369017194,-0.144101096,0.450494914,-0.56746602,0.047748532,40542860.37,4070056.426
653,0.142850981,-0.261464987,-0.235080516,1.197167673,-0.68076926,-0.382742159,-0.576242754,-0.084050179,0.249457258,-0.185344423,-0.112052681,-0.178046742,0.072098583,0.572953461,-0.175327016,0.082484058,0.023871498,0.005130877,0.080123756,0.15217249,-0.461030798,0.694223557,-0.705113704,-0.27777546,0.959702548,-0.339642096,0.04113538,0.244902628,-0.338157766,-0.702101619,-0.298645537,-0.380819248,-0.075606319,-0.072947932,-0.594926964,0.816647073,0.234511783,0.140505255,40544646.24,4070065.567
654,-0.50421471,-0.30332722,-0.120675767,1.229423452,0.020035467,-0.322435979,-0.790401555,1.002656345,-0.116854832,-0.045117835,-0.017103952,0.663832458,0.511670888,0.254730201,-0.003331872,-0.395700941,-0.323525707,0.055113881,0.408051552,-0.122581839,-0.050002574,-0.605477891,-0.514917897,-0.739915337,-0.604267898,0.396417184,0.111261563,-0.222233881,-0.126851861,-0.487919205,0.228057413,-0.71353192,0.453384083,-0.016366965,0.162839949,0.194633158,0.643044339,0.220896269,40546432.1,4070075.08
655,-0.291574713,-0.212458363,0.056379316,0.392722164,-0.289247106,0.060567999,-0.732178714,0.582110617,0.091042853,0.290411849,0.417462695,-0.57584243,0.303486938,0.333626937,-0.554935322,-0.241945388,-0.296292868,0.24598697,0.409851861,-0.430257151,0.233183388,-0.490812428,-0.13728718,-0.010691817,-0.99792176,-0.192675357,0.326729481,0.144134819,0.306789596,-0.326452346,1.416564445,0.174841303,0.634451069,-0.427697226,-0.114543351,-1.095698302,0.047972425,0.102078172,40548217.96,4070084.967
656,-0.253151045,-0.371292858,0.053054697,0.093235668,-0.615956984,0.075556921,-0.552064612,0.5639408,0.222624395,0.224411418,0.176536438,-1.333954424,0.449066246,0.800890676,-0.442612164,-0.034021973,-0.418356924,0.373819279,0.377429645,0.000914361,0.30173353,0.062725415,0.218962042,0.04451542,-0.761609029,0.237624606,0.387978295,-0.20860788,-0.250009893,-1.094364069,0.40985904,-0.410305021,0.097236985,-0.237907191,0.421742618,0.253017957,0.697236674,0.568786848,40550003.83,4070095.227
657,0.067858087,0.158180336,0.454452634,0.072989193,-0.60962278,-0.004656545,-0.32882369,0.956005135,-0.175941725,0.118915854,-0.096103816,-1.133236973,0.047818241,0.60453854,-0.91680643,-0.018121661,0.028181394,0.219885451,0.619730248,-0.624788287,0.210869021,-0.064315486,-0.117791116,0.201062799,-0.873044493,-0.015243666,0.317944918,-0.025221037,0.206004493,-0.113489282,0.424836287,-0.411777844,-0.143157644,-0.387624039,0.149669726,-0.235964235,0.366265097,0.533429287,40552682.63,4070111.316
658,-0.15184069,-0.303640469,0.152537539,0.19067295,0.112660092,-0.078453749,-0.38472104,0.903741834,-0.31340689,0.121658772,-0.15889006,-0.390402121,0.229246238,1.089069701,-0.254301208,-0.486411298,-0.278600916,0.066892017,0.19201498,-0.512000176,0.292731484,-0.333077689,-0.194764698,0.19484338,-0.871633398,0.872735616,0.032712588,-0.263514192,-0.037033276,-0.378107509,-0.02014404,-0.630191692,-0.322008194,-0.285786057,0.137001678,0.271025945,0.207472883,0.237834562,40554468.5,4070122.509
659,-0.103093379,-0.533343163,0.311039926,0.024754822,-0.187142481,-0.072907894,-1.063228179,1.068160582,-0.208690186,0.3515953,0.250071493,0.164363392,0.017474552,0.630049728,-0.312900396,0.087910241,-0.175557567,0.126508249,0.125460208,-0.596168595,0.025602646,-0.374416993,-0.386552799,0.849441074,-1.059529751,-0.181346663,-0.082797272,0.044921899,0.053912126,0.257546557,-0.237911747,-0.608698529,0.108559308,-0.623971825,0.407029258,0.157191337,0.285141029,0.287837142,40556254.38,4070134.075
660,-0.070977138,-0.540425993,0.186912337,-0.085536954,-0.305798896,0.094006544,-0.890557892,1.10679906,-0.058481122,0.115935728,0.063036019,-0.249285685,0.161509488,0.686511874,-0.277250368,-0.323231013,-0.131090584,0.310992131,0.776789509,-0.529593382,-0.479810736,-0.279022493,0.04887771,0.009103258,-0.808042289,0.250219064,0.174731614,-0.127656992,-0.136959316,-0.352062305,0.226060952,-0.375273725,-0.201608631,-0.120714364,0.95386647,-0.18753733,0.404814598,0.133084702,40558040.25,4070146.013
661,0.180760656,-0.561835468,0.080797427,0.458037995,-0.453498817,0.06039336,0.743773257,0.111977726,-0.209849725,0.183836438,0.484501202,-0.351475679,-0.305792973,-0.09174324,0.215731643,-0.32444458,-0.320181261,-0.098986153,-1.003624106,-0.059936171,-0.53537948,0.069884157,-0.626722362,0.105426913,-0.013625211,0.062563585,-0.19186337,0.138322592,0.145789128,-0.152006205,0.272695038,-0.208543067,-0.138878903,-0.566154243,-0.301202033,-1.071170875,-0.955623105,0.109199802,40512499.28,4071067.873
662,0.549502621,-0.019644756,-0.217745582,0.896594357,-0.147037887,-0.067460478,0.287792522,0.101024282,-0.384166796,-0.427761778,-0.219798072,-0.484847665,0.021662281,-0.356285183,0.828939773,-0.163278857,-0.009227126,-0.164515687,-0.259451604,-0.002420958,-0.280055827,-0.174867191,-1.111691346,0.231705373,-0.033570169,0.1429657,-0.212890633,0.605583242,0.527891995,0.745326042,0.615391505,-0.091526894,-0.066198135,-0.197449185,-0.339246538,-0.785151309,-1.052992619,-0.475587152,40514284.89,4071070.672
663,0.745948418,-0.276471422,-0.373618269,0.129305723,-0.353536688,-0.126349071,-0.36551833,0.584736414,0.316686497,-0.057108188,0.733633294,-0.307258862,0.048575101,-0.859837217,0.085049373,0.03657212,0.080122184,-0.020960223,-0.132251465,0.394977227,-0.356423317,0.261020141,-0.874707794,0.452151148,0.310464746,0.635651008,-0.200214055,0.585764172,0.415406635,-0.015851848,0.006413355,-0.196827576,-0.066890035,-0.305487022,-0.111834414,-0.874584743,-0.596694558,0.061745034,40516070.51,4071073.843
664,1.322249038,-0.591533122,-0.544689657,-0.165755002,0.01851778,-0.555568005,-0.309111588,0.375317905,-0.002268018,0.175933942,-0.193536261,-0.644580999,0.14760338,-0.042935851,-0.078032592,0.213557827,-0.137615232,-0.006425578,-0.417630118,-0.156603261,0.04223097,-0.314678259,-0.68603438,-0.015282963,-0.480742255,-0.005928498,-0.272015239,0.148686591,0.187650722,0.140906738,-0.161186757,0.716577512,-0.196767817,0.40024829,-0.418128446,-0.335292655,-1.21257262,-0.718784031,40518748.93,4071079.3
665,0.389568505,-0.323415429,-0.409095439,0.072490544,0.38082997,-0.381103683,0.09603557,0.619130852,0.164128036,-0.241824367,-0.245527874,-0.050331354,-0.311714975,-0.187165058,-0.711210733,-0.107224877,-0.037065031,0.338695613,-0.428107639,0.141176338,0.234316263,-0.3104981,-0.872335957,0.404300469,-0.295184811,-0.074436486,-0.050481813,0.481527815,-0.109228688,-0.364844898,-0.165263081,0.621857918,-0.280482499,0.651900141,0.053232882,-0.448673491,-1.15750031,-0.143329885,40520534.54,4071083.404
666,0.075432081,-0.766639526,0.034623909,-0.013691822,-0.123802933,-0.301220533,-0.28353316,0.420492129,0.556066392,0.774888816,0.124633924,-0.419854408,-0.269065503,-0.464693015,-0.645743224,-0.149581543,0.077956786,-0.013266323,-0.346451799,0.54963002,-0.501928441,-0.15363576,-0.554884974,0.940606778,-0.313684139,-0.500620085,0.142409574,0.293468684,0.037502467,-0.400923985,0.492618035,0.068700125,-0.065461617,-0.239180903,0.265174525,-1.123179383,-0.86308628,0.134354097,40522320.16,4071087.881
667,0.68524192,-0.189017205,0.115290025,0.146359402,-0.568694171,0.285602889,-0.653865773,-0.012662073,-0.166464892,-0.008557445,-0.23670512,-0.547221356,-0.145354138,0.196275107,0.27073874,-0.051314894,0.259789573,-0.072275992,-0.28422651,-0.233375201,-0.200418647,0.277652967,-0.10486382,0.532840495,0.371039066,0.017828417,0.063600342,1.242232966,-0.382054988,1.339461325,0.194861916,-0.3942366,0.10188724,-0.46982039,0.243669991,-0.041183372,-0.067057182,0.396979056,40524105.78,4071092.732
668,0.477337267,-0.519157513,-0.019909614,0.035628987,-0.384966645,0.535081276,-0.358945656,-0.083325058,-0.115244725,0.111166505,-0.131404274,-0.603097717,-0.10294373,0.005682649,0.819704477,-0.219834454,-0.012839373,-0.157712308,0.113119689,-0.16558214,-0.441543022,-0.04488237,-0.173451687,0.105062079,0.159145796,0.301056574,-0.16923239,-0.125833761,0.156167938,-1.113643387,-0.457950195,-0.379804561,-0.022258099,-0.053474491,0.063449721,-0.186422263,-0.36702086,0.461647523,40526784.2,4071100.707
669,0.246490856,0.291552674,-0.033503785,-0.319584284,-0.128005889,0.617797035,-0.284994406,-0.266710444,-0.894137992,-0.150288976,-0.09566833,0.009368355,0.06987334,0.285744646,1.550623332,-0.457674145,-0.117807839,0.31110717,-0.052217238,-0.197852042,0.530995067,-0.312148296,-0.076007396,0.315809829,-0.147260862,-0.146564288,-0.125173658,0.51046546,-0.020501096,-0.211815267,-0.620567697,-0.371534316,0.284939812,0.081177248,-0.010274057,0.305946056,-0.622651016,0.286760445,40528569.82,4071106.49
670,0.250927752,-0.165557898,-0.1365166,0.410810517,-0.102798944,0.532897339,0.133927247,-0.170465579,0.441090537,-0.251917775,-0.222647644,-0.212561228,0.176009856,-0.018743983,0.163997942,-0.381474732,-0.289538111,-0.374237476,-0.251124947,0.002056418,0.215399311,0.02073759,-0.264155351,0.208354767,-0.154327807,0.618549085,-0.013269205,-0.089670049,0.045301495,-0.90761675,-0.453422542,0.080618919,0.090266456,0.103335123,-1.836513797,-0.213284185,-0.242799293,0.84841629,40530355.44,4071112.647
671,1.316940955,-0.964871379,-0.896836684,-0.497328564,-0.653837672,-0.106816858,0.113334857,-0.258337369,-0.06876956,-0.317687869,-0.210504184,-0.164702818,-0.021626845,0.339401605,-0.004873445,-0.265407406,0.37133056,-0.223822159,-0.172737334,-0.134753386,-0.439627429,-0.085664793,0.537761647,0.158445853,1.080888059,-0.451878343,0.20735027,-0.372391576,-0.442109971,-0.988536538,0.104699069,-0.114438583,0.31987945,0.014058792,0.01738377,-0.137612281,0.47355667,-0.259024165,40538390.74,4071144.968
672,1.129642533,-0.809537769,-0.752760335,-0.279888336,-0.200820663,-0.088295139,-0.287179615,-0.106912696,0.002827438,0.06921473,-0.37660863,-0.782495188,-0.16860473,0.531644966,-0.087176687,-0.541761708,0.098212057,-0.13659919,0.179664735,-0.303941867,0.215837361,0.089976571,0.393566658,0.035229638,0.477287476,0.109051765,-0.06248508,-0.357054498,-0.168180729,-0.946184898,-0.448512699,-0.028665049,0.274699346,0.011554704,-0.169059822,0.194499955,-0.010526434,-0.334859736,40540176.37,4071153.176
673,0.023831706,-0.278226551,0.088343805,0.650986081,0.181237598,0.477422241,0.095906801,-0.197717043,0.722690475,-0.752602778,-0.451678877,-0.462529863,0.194066055,0.113571241,0.46853738,-0.089560904,-0.168410437,-0.427613776,0.553402323,-0.130451005,-0.492405326,0.339496366,0.324477314,0.559936417,-0.289415094,-0.270600154,0.58671731,-0.188126245,-0.508934194,0.442834202,-0.317986409,0.125700416,0.454995999,-0.373500664,-0.683838414,0.585276859,-0.294998227,0.47757393,40541961.99,4071161.758
674,0.356659509,-0.458055879,-0.319458576,0.871118232,-0.061155709,0.170827391,-0.525960845,-0.174398318,-0.030207714,-0.025960241,-0.696785796,-0.467732158,0.303424782,0.379552564,0.596299093,-0.192327335,-0.052081308,0.190838612,0.639530666,-0.112408929,-0.278501829,0.840641468,-0.267694724,-0.112592154,0.097655452,0.004231576,0.20240107,-0.276217194,-0.463313358,-0.723763853,-0.363240888,-0.370262771,-0.161952791,0.017266213,-0.257423399,1.092504424,0.40404041,-0.096584429,40544640.44,4071175.33
675,-0.196332507,-0.539263561,0.158661805,0.10838699,0.049052524,-0.125154742,-0.427525322,-1.806351202,0.606094266,0.382243668,0.499720131,-0.661507947,0.418464031,0.38978391,-0.33885833,-0.174038445,-0.305257161,0.549527319,0.533846918,-0.091743253,0.395949356,-0.283086359,-0.303291158,0.058212286,0.289972774,0.177118648,0.070647058,0.309983001,-0.029768607,-0.257722765,-0.181789334,0.078946826,0.432770896,0.368657136,-0.010627594,0.11180882,0.417466556,0.003072624,40546426.07,4071184.845
676,-0.232586799,-0.143245101,-0.227186901,0.537860873,-0.008046214,-0.124473399,-0.240306417,0.456621427,-0.137265264,0.018103925,0.22604597,-0.786510156,0.206510678,0.627820425,-0.321169638,-0.642877953,-0.686421174,0.461506084,0.228897416,-0.322056476,0.099793899,-0.246903462,-0.100514574,0.060259287,-0.048454534,-0.184869326,0.099993475,-0.017015495,-0.235551495,-0.728994723,0.323215071,-0.999770652,0.197622425,-0.046518452,0.356753044,0.288052087,0.762234326,0.832644359,40548205.44,4072304.5
677,-0.333029141,-0.211761845,0.197625646,0.208666137,-0.123754037,0.041782784,0.888753952,-1.520025021,0.390900728,0.35621056,0.411453454,-0.283283763,0.395665123,0.468384019,-0.172028584,-0.290462558,-0.299877236,0.722318624,-0.154027804,-0.385049855,0.226426571,-0.055648687,0.475110121,0.604836648,0.222373027,0.72812234,0.247907794,-0.030841126,-0.308275596,-0.654222716,0.499682915,-0.714796436,0.276444603,0.018180971,0.272562906,0.437105839,0.704065484,0.12136003,40549990.84,4072314.762
678,-0.677559474,-0.630117513,0.304138127,0.376110617,-0.341157463,0.014634261,0.013521679,0.148694356,-0.263888632,0.383324106,0.281245223,-0.292514453,0.296145226,0.808083678,-0.67284103,-0.061432345,-0.576761334,0.256336151,0.442576778,-0.441287194,0.017274057,-0.537466175,-0.297563268,0.38959369,-0.143021198,0.5030302,-0.03851027,-0.044425658,-0.103371842,-0.627330648,0.818500989,-0.564226153,0.113377505,-0.518065387,0.514559051,0.466328055,0.372212949,-0.035202663,40552668.95,4072330.855
679,-0.590036977,-0.313420198,0.651828134,-0.04803535,-0.141327161,0.111258842,1.015151074,0.184144468,-0.00115035,0.202414333,0.107653439,-0.419570046,0.329553049,0.356695509,-0.497748959,-0.088425869,-0.473830254,0.258831246,-0.011833248,0.034062743,0.569507936,-0.369053804,-0.104807538,0.294111274,-0.328592436,0.433198236,-0.245405148,-0.041943027,0.026970433,-0.088547139,0.036505455,-0.668973191,0.605994263,-0.579324743,0.381501465,0.964378551,-0.365804272,0.597154793,40554454.36,4072342.05
680,-0.13350814,-0.321791016,0.395099483,-0.457258898,-0.136658006,0.00432885,0.054758824,0.4480104,-0.131272263,0.148447292,0.335985414,-0.863818137,-0.005381691,0.25099135,-0.461048069,0.382068581,-0.193127597,0.288715811,-0.333745752,-0.48446946,-0.307158883,-0.073940761,0.083970768,0.897691055,-0.620527303,-0.146836686,-0.057505038,-0.032467556,0.341662688,-0.06437153,-0.166977101,-0.291146357,0.641185579,-0.335621731,0.772029419,0.682472657,-0.631763097,-0.608954244,40556239.77,4072353.618
681,0.303741849,-0.454544026,0.540961061,-0.201868656,-0.18626897,-0.169029566,-1.36667789,0.540914997,0.106327521,0.410014205,0.476914669,-0.316941518,-0.00253434,0.566391102,-0.535466602,0.214870496,-0.451774408,0.159727972,0.659740151,-0.05592687,0.095264218,-0.050187111,-0.71034557,0.322204995,-0.503286901,-0.487788888,-0.108628303,0.305044911,-0.013920347,-0.096972344,-0.078243921,-0.280617474,-0.209147217,-0.145266087,0.40930172,0.11006411,0.12324746,-0.966687925,40558025.18,4072365.56
682,0.072871288,-0.228897514,0.132154241,0.359493052,-0.240734085,-0.147132945,-0.627959555,0.660415929,0.36358462,0.123870834,0.244866026,-0.10474187,-0.166587867,-0.74396725,-0.296798889,0.101235863,0.158667586,-0.452918819,0.618860771,0.457093827,-0.533310946,-0.09446121,-0.104941951,-0.783369138,0.135843738,-1.031246134,-0.10691813,0.065663247,0.465494646,-0.473014153,-0.16108482,-0.00837294,0.228484002,1.074508343,-0.033757726,-0.187298448,-0.413602426,0.551296968,40500000,4072168.486
683,-0.200882808,-0.34657919,0.172128069,0.026149561,-0.014508844,-0.1008768,-0.890811515,-1.225744348,0.532745835,1.50065917,-0.1257959,-0.523431385,0.244903036,-0.225452339,0.168399734,0.573660292,0.194842362,-0.205997342,-0.028267742,0.614016296,-0.331654047,0.179900743,0.424856277,-0.422992106,0.26491913,-0.275485628,-0.027874661,-0.072837396,0.222099922,-0.366455842,-0.997850632,-0.071839497,0.183851215,0.546948859,0.171437252,-0.04413322,0.001412563,0.507853128,40502678.07,4072168.905
684,-0.291860975,-0.084162872,-0.061120482,0.342204008,0.342715373,-0.369868067,-0.401428337,-1.071622107,0.415760822,0.411114633,0.745754293,-0.518439355,0.204511987,-0.104265451,0.07772455,0.431019651,0.60671373,-0.314893059,0.723175663,0.869190084,-0.303539824,-0.118241967,0.073382972,-0.711423416,0.282248826,-0.361717871,0.271561506,0.468026996,0.49059722,0.098716757,-0.90416737,0.06243242,0.485110638,0.44262808,0.249639301,0.195778025,-0.108684267,0.502980844,40506248.83,4072170.771
685,0.204896838,-0.320615627,-0.46869282,0.580803949,0.078395932,0.090533316,-0.136182983,-0.785847462,-0.122650876,0.108010613,-0.275030507,-1.010164718,0.318055551,0.032019352,0.186730099,0.787160578,0.40394753,-0.338944459,1.183229941,0.87296583,-0.322969077,-0.216873806,0.091755173,-0.744058611,-0.162424301,-0.056903014,-0.008684261,0.17357763,0.173696702,0.045904229,0.019846626,-0.250678748,0.434277168,0.739969353,0.434851012,1.017235645,-0.118218407,-0.316471973,40508034.21,4072172.264
686,-0.148066815,-0.693033328,-0.182098049,0.403821308,-0.285036649,-0.123085092,-1.462328089,0.094151547,0.059611355,0.136221758,0.517243457,-0.274594982,0.139698384,-0.441421628,-0.330018133,0.142818763,0.36578856,0.070729124,-0.301199182,0.590800469,-0.412219223,-0.109717602,-0.590509493,-0.153239651,0.122213913,0.281972645,-0.018339348,0.72181049,0.555279382,-0.072639627,-0.263254996,-0.349461972,0.264920363,0.143237342,-0.099729289,-0.323214035,-0.140392624,0.137482808,40512497.66,4072177.628
687,0.704030804,-0.296272565,-0.520520958,0.449251869,-0.392842152,-0.199164981,-0.136507288,0.342639539,-0.151054813,0.014302311,-0.12888897,-0.445177135,0.374144912,-0.175024027,0.418621766,-0.063577273,0.313562741,0.045367863,-0.52370313,0.40809133,-0.375402754,0.040685615,-0.731825628,0.133904753,0.479937605,0.659136554,0.003414497,0.695328007,0.600646677,-0.121654107,-0.234705279,-0.406677145,-0.011658889,0.037297315,0.374372077,-0.346748532,-0.610788633,-0.697273482,40514283.04,4072180.426
688,1.520581237,-0.805715212,-1.038652191,-0.531568982,-0.619606678,-0.357700557,-0.444586963,0.419624647,0.077215414,0.045770588,-0.054069537,-0.518124465,0.541682135,-0.185323506,-0.026487065,0.07667478,0.351644293,-0.102063533,-0.401848741,-0.059664536,0.310918287,0.090053917,-0.416616836,-0.114070417,-0.092639626,0.449307014,-0.19613187,0.559508379,0.276479466,-0.225733158,0.132726651,-0.291261707,-0.053656543,0.068198257,0.011501569,-0.503653699,-0.049091155,-0.702436372,40516066.33,4073293.355
689,0.870365513,-0.776805376,-0.327795693,-0.461645178,-0.351922747,-0.399406123,-0.316666071,0.222196484,0.195618605,0.288481182,0.225366056,-0.724378518,-0.038532873,-0.64672202,-0.259679269,0.138265729,-0.037228033,0.154225188,-0.351348667,0.25256989,0.168698616,-0.078096587,-0.607211072,-0.207566624,-0.434024664,0.014497343,0.092214332,0.194796356,-0.30962719,-0.355792545,0.574926234,-0.137202875,-0.175556522,-0.007245848,0.328530562,-0.398205168,-0.336526971,-0.340477502,40518744.06,4073298.813
690,1.089715452,-0.815386055,-0.512224047,-0.251212095,-0.078223099,-0.553992943,-0.434059139,0.028336925,0.455650967,0.171428136,0.05697506,-0.147264422,-0.212318386,-0.35902362,-0.137360204,-0.136639142,-0.302625005,0.181634788,-0.260560848,0.39733938,0.400486306,-0.38066428,-0.643982367,-0.344158622,-0.807647316,0.115115926,-0.251940139,0.506195941,-0.099081861,-0.254678997,0.448527836,-0.067985362,-0.220320264,0.170579345,0.399603448,-0.062860493,-0.615155541,-0.681452701,40520529.21,4073302.918
691,1.625457962,-0.699055673,-0.606814332,-0.242901765,-0.317513675,-0.468451125,-0.446315282,0.369999882,0.02993759,-0.004733521,-0.418145934,-0.071169897,-0.49356919,-0.609676567,0.442489425,0.334926445,0.269901506,0.190010752,-0.055111997,0.243328432,0.628243269,-0.782392384,-0.490255456,-0.332532464,-0.060833823,0.253935835,0.009252794,0.580650642,-0.159864322,0.190028855,-0.212964353,-0.417660309,-0.019857766,0.279128941,0.264495065,-0.40756212,-0.580123856,-0.521112778,40522314.36,4073307.396
692,0.508068207,0.024043889,0.257928053,0.03286447,0.354169886,0.461768233,-0.569451353,-0.234566162,-0.076877136,-0.118596399,-0.665224698,-0.15453247,0.077644932,-0.281972766,1.14925185,-0.655034675,-0.102615104,0.205438586,-0.082799088,-0.116829929,-0.120084615,-0.039128881,0.150231593,0.096045832,-0.308426634,-0.611768534,0.33495028,0.042291849,0.286080948,-0.454219844,-0.899289945,-0.648529389,0.308804252,-0.354573129,-0.29126747,-0.128141169,-0.45886258,-0.137674355,40526777.24,4073320.225
