Coor_X,Coor_Y,Z,Ag,As_,Au,B,Ba,Be,Bi,Cd,Co,Cr,Cu,F,Hg,La,Li,Mn,Mo,Nb,Ni,P,Pb,Sb,Sn,Sr,Th,Ti,U,V,W,Y,Zn,Zr,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2,row,col
,,,29.2797,4.41765,2.19483,37.6948,668.514,1.59081,0.192439,0.0529291,19.0502,61.8971,32.7218,342.794,22.6271,27.894,28.3345,632.256,0.404036,12.7118,29.1053,474.4,18.9854,0.272337,1.64669,280.56,7.04041,4785.03,1.66135,100.904,1.47647,20.7045,48.2665,419.369,14.3635,2.34564,5.28795,2.03521,1.50913,2.67767,67.3957,52,66
,,,33.2078,4.42192,1.61205,40.1484,670.775,1.71714,0.196582,0.0514492,17.8793,61.6729,29.8675,338.716,23.9239,27.8083,27.6412,608.082,0.47145,12.4411,28.2131,456.794,20.666,0.296003,1.8627,274.817,7.00196,4561.79,1.6585,92.5741,1.43325,20.8407,43.7392,386.44,14.2035,2.10119,4.99855,2.14428,1.37032,2.67148,67.8566,52,67
,,,36.9957,4.45757,1.64509,40.5241,666.177,1.80945,0.195276,0.0491949,17.161,61.6682,27.9556,333.899,25.0769,27.7058,27.0362,585.557,0.540045,12.2169,28.5797,456.213,22.4921,0.313373,2.08188,265.629,6.92923,4367.16,1.64641,84.4088,1.41515,20.8101,40.7284,367.88,14.0363,1.99994,4.73326,2.19944,1.27279,2.65312,67.9511,52,68
,,,40.4554,4.42973,1.60897,41.5891,642.014,1.87006,0.195153,0.0502903,16.7926,62.1093,25.1476,321.033,25.1563,27.1629,26.4456,551.313,0.622473,12.0224,27.061,421.211,23.01,0.331862,2.15209,252.817,7.08481,4155.14,1.65596,78.0341,1.40855,20.7409,35.965,348.422,13.6989,1.80326,4.40511,2.20887,1.14021,2.58874,67.9619,52,69
,,,53.6122,4.49511,1.98701,42.2008,638.701,1.96963,0.209407,0.0641695,17.893,59.8783,26.8807,328.98,25.3136,27.4403,26.748,572.528,0.770588,12.2831,27.8902,423.509,24.8455,0.359733,2.33357,250.94,7.3494,4204.22,1.67624,75.8486,1.52154,21.4755,36.7342,346.224,13.6978,1.78925,4.39162,2.26324,1.10941,2.57708,67.9277,52,70
,,,57.0515,4.45428,1.79845,41.9432,621.666,2.03294,0.212983,0.0668678,17.8506,57.7469,26.2322,329.063,24.7814,27.2227,26.6432,558.787,0.813992,12.5464,27.7946,411.335,26.2549,0.37501,2.40526,247.895,7.62581,4132.3,1.68041,75.7633,1.52406,21.3401,36.5485,338.091,13.483,1.72642,4.30056,2.27972,1.0573,2.55871,67.8037,52,71
,,,56.9377,4.50243,1.82889,41.4123,618.933,2.09159,0.243425,0.0778759,18.6036,55.8189,27.589,340.579,25.4982,28.0088,27.4501,575.855,0.920085,12.9594,28.2548,415.176,27.0207,0.382584,2.35974,251.71,7.97162,4221.25,1.71808,78.9581,1.67925,21.1801,39.1748,343.198,13.4987,1.72445,4.43184,2.28641,1.05132,2.59383,67.8928,52,72
,,,59.8696,4.32184,2.75265,37.49,595.889,2.14669,0.288018,0.0930939,19.5435,51.8001,29.1265,354.567,26.6141,28.6352,28.0718,596.383,1.09798,13.1463,29.5443,409.094,27.5102,0.386553,2.26346,248.984,8.11255,4322.91,1.65988,81.8537,2.07742,20.8522,42.4817,345.569,13.4213,1.66755,4.53337,2.22432,1.02117,2.58135,67.3,52,73
,,,65.5559,4.43805,3.41014,36.92,592.253,2.22659,0.362922,0.118299,20.397,49.9771,32.089,375.969,27.3857,29.3231,28.9902,614.303,1.38698,13.2903,30.8039,431.193,27.4632,0.402453,2.23135,254.833,8.32723,4449.78,1.67941,84.5183,2.78338,20.6249,45.7357,352.145,13.4529,1.70308,4.71989,2.20595,1.02764,2.6201,67.2749,52,74
,,,48.9843,4.14806,2.08071,33.3063,562.206,2.16008,0.341317,0.107761,18.6198,45.0991,30.4299,367.695,22.6,26.3683,28.6888,602.83,1.1341,12.8839,29.6744,390.456,26.053,0.37638,2.12037,244.714,8.05444,4351.31,1.55323,81.5551,2.36437,19.6188,45.776,338.844,13.3161,1.57091,4.57374,2.14763,0.95157,2.59508,66.4453,52,75
,,,52.3382,4.372,2.17729,34.8963,567.347,2.17542,0.434416,0.118961,19.9769,46.2799,35.0666,379.624,23.6538,27.1266,30.1465,649.291,1.38507,12.8501,32.887,417.574,25.8317,0.395758,2.1514,252.2,8.22423,4497.52,1.64238,87.5764,3.32379,19.7063,49.1169,339.565,13.4933,1.72385,4.91027,2.15481,1.01134,2.66835,66.4285,52,76
,,,54.8216,4.40972,2.75502,33.7941,563.63,2.12897,0.410836,0.101688,20.9241,46.5321,37.7612,382.151,22.6603,26.6333,30.1362,653.822,1.37548,12.4163,33.4265,444.023,24.7362,0.385757,2.11548,259.54,8.17402,4471.34,1.64337,88.152,4.07723,19.256,48.3691,341.084,13.5657,1.80126,4.95031,2.14352,1.01953,2.72637,65.8782,52,77
,,,46.2271,4.67663,2.1905,31.9602,554.021,2.04254,0.29742,0.0690263,20.6141,49.1351,35.5204,378.852,21.6103,26.1127,29.6218,632.599,1.11791,11.8323,33.5883,475.823,22.6455,0.37324,1.99516,267.767,8.288,4386.23,1.64709,88.6551,2.78742,19.1033,44.5227,340.109,13.6367,1.86807,4.98107,2.10926,1.04659,2.76411,65.8375,52,78
,,,45.2395,4.78406,2.59319,31.4517,543.385,1.99468,0.259422,0.0620686,22.3779,52.0351,37.199,386.198,21.3185,25.9948,28.9828,634.555,1.05107,11.4292,34.5183,510.507,20.5411,0.361339,1.91273,273.681,8.50721,4460.23,1.73768,91.1248,3.14423,19.0337,42.1622,334.225,13.5844,2.00532,5.16819,2.04127,1.11982,2.74815,65.2891,52,79
,,,47.8291,5.06279,3.07829,31.3934,541.577,1.966,0.2394,0.0575755,23.4447,55.7097,38.9742,400.544,21.2538,26.2949,28.8108,642.906,0.961993,11.3375,36.1698,545.107,20.2836,0.358491,1.90005,281.585,8.89662,4518.86,1.8284,94.2054,2.95536,19.3274,41.294,328.935,13.6689,2.1386,5.39009,2.02591,1.20755,2.7574,65.0792,52,80
,,,44.0817,5.14324,2.40187,29.25,507.101,1.90353,0.206079,0.0519624,20.9025,55.1428,34.8745,406.094,19.0567,24.8786,26.9447,611.71,0.656973,11.0624,33.8896,544.123,18.547,0.329984,1.83196,263.492,8.38474,4478.87,1.83244,92.701,1.99678,19.451,39.8053,302.41,13.6513,2.14854,5.36186,1.91376,1.27502,2.65417,64.4936,52,81
,,,35.7981,5.94255,3.64828,36.8664,784.512,1.86893,0.188411,0.0404776,7.9841,58.8259,20.5969,396.48,26.5543,32.0183,22.5029,565.699,0.361091,14.9536,29.0845,352.195,27.1121,0.324655,2.50191,265.839,8.81045,3802.84,1.88575,72.0495,1.21813,24.7538,44.9641,386.946,12.7737,2.67103,3.56275,2.36488,2.2646,1.95555,69.0222,51,0
,,,40.8454,6.51199,7.80852,38.3261,797.257,1.91288,0.209577,0.043755,8.06632,60.3646,21.4487,414.23,28.4216,33.881,22.7754,576.915,0.393736,16.9493,30.7283,361.594,27.8503,0.32893,2.66516,269.607,9.35117,3890.41,2.02846,73.4294,1.34543,26.0002,44.2416,404.886,12.7284,3.07351,3.60917,2.38166,2.4354,1.96946,69.3051,51,1
,,,35.5349,5.93587,5.85832,38.6321,781.116,1.9012,0.200742,0.0408457,7.95132,58.7627,20.6972,409.925,26.8778,32.7925,22.5824,569.42,0.344355,17.4972,29.6918,353.302,26.4904,0.319234,2.59141,264.627,9.10862,3876.45,1.95344,72.0881,1.2203,26.6767,41.176,405.634,12.5875,3.05145,3.55416,2.3635,2.41731,1.94964,69.3363,51,2
,,,34.0864,5.78215,4.5949,39.0388,776.188,1.9074,0.200573,0.0379731,7.89668,58.5881,20.6852,416.918,26.7171,32.7844,22.7184,571.297,0.320798,17.7326,29.9824,353.696,25.445,0.315121,2.59808,264.594,9.18048,3927.24,1.97917,72.0681,1.20329,27.4111,38.7323,414.394,12.5036,2.77518,3.56178,2.36005,2.50205,1.9501,69.5011,51,3
,,,34.102,5.78351,5.15362,39.6605,774.234,1.93104,0.204949,0.0373425,8.02683,59.1615,20.8306,425.409,27.1279,33.3917,22.997,578.019,0.311481,20.3275,30.4276,364.983,24.5171,0.306656,2.65625,262.769,9.37007,3957.61,2.02652,72.4655,1.21725,28.6852,36.0765,422.8,12.4498,2.81761,3.60473,2.36222,2.55439,1.98041,69.669,51,4
,,,32.9793,5.37808,5.70973,39.3666,783.319,1.95837,0.1994,0.0356782,8.37877,57.7024,21.1105,432.024,26.0277,32.3425,22.7784,584.246,0.310979,20.6419,30.7213,385.651,24.9408,0.292452,2.67894,273.241,8.95282,3880.54,2.00262,72.1643,1.18029,29.5431,33.2378,425.96,12.4803,2.57725,3.55657,2.40247,2.42681,2.08866,70.1476,51,5
,,,31.8074,5.24826,4.76737,39.0544,774.28,1.96867,0.195687,0.0331534,8.50329,56.6171,20.9986,433.158,25.8237,31.7489,22.8652,574.059,0.296334,20.0537,30.7831,384.877,24.3574,0.284603,2.62511,269.424,8.67667,3808.19,1.97414,71.9844,1.15835,29.6669,31.2331,414.591,12.3935,2.59064,3.55468,2.39617,2.3772,2.09195,70.1732,51,6
,,,30.2581,5.02831,6.64083,38.6668,748.083,1.98124,0.189548,0.0310317,8.76768,55.1972,20.7187,425.989,25.5243,31.0273,22.977,554.036,0.283934,20.3709,30.3334,374.163,22.6514,0.267518,2.57185,262.529,8.3968,3715.95,1.92814,70.6105,1.13448,28.9773,28.2982,398.626,12.2947,2.78856,3.55104,2.35059,2.27621,2.07348,70.3323,51,7
,,,30.2979,4.93787,4.01666,38.0573,744.048,2.00336,0.190221,0.0301612,8.67731,53.3016,20.9429,425.149,26.4158,30.9923,22.7934,545.975,0.269049,18.7616,30.1741,379.581,22.7242,0.257336,2.51891,256.743,8.11643,3552.74,1.88469,70.3956,1.12268,28.6599,27.9934,373.955,12.1623,2.74005,3.55881,2.34916,2.35762,2.07216,70.0953,51,8
,,,31.161,4.96493,6.13217,38.1054,745.551,2.03898,0.192292,0.030713,8.93319,52.7672,21.5379,426.787,27.7318,31.5861,22.5797,532.933,0.254672,18.6499,30.5675,388.744,23.159,0.251774,2.57684,252.797,8.24345,3411.93,1.91704,70.6151,1.13095,28.722,28.2712,354.788,12.1037,3.69514,3.59116,2.35079,2.49955,2.08208,69.8238,51,9
,,,29.3312,4.8505,4.4034,36.9012,736.735,2.03009,0.187075,0.0295445,9.24398,50.9539,21.397,446.636,27.2771,30.9611,22.073,530.004,0.245513,17.3747,30.0195,394.73,23.1437,0.242112,2.54938,255.117,8.11899,3321.2,1.86697,69.5295,1.08469,27.7789,28.3154,352.404,12.1549,3.23679,3.58963,2.35084,2.42999,2.13056,69.4201,51,10
,,,29.4627,4.96388,6.22305,36.2171,742.079,2.05014,0.182575,0.0307396,9.36774,50.093,21.8484,480.172,29.9017,32.3709,21.8884,531.501,0.247784,17.3444,30.4198,407.399,23.3423,0.243065,2.65045,260.276,8.37869,3259.4,1.90536,69.9902,1.08043,27.8245,29.2019,357.636,12.2454,3.72482,3.64643,2.37475,2.41446,2.21738,69.5824,51,11
,,,28.3062,4.85694,4.88248,34.9746,730.192,2.02878,0.180443,0.0300809,9.29483,48.159,21.2467,491.279,29.8395,32.1456,21.3133,523.743,0.238426,16.7686,29.582,407.457,23.0432,0.235052,2.7015,256.21,8.15385,3152.81,1.88298,67.5592,1.05262,27.0652,28.8623,360.506,12.2266,3.27419,3.56962,2.36615,2.34139,2.22681,69.3534,51,12
,,,27.527,4.73855,2.36032,34.3793,715.02,1.99707,0.176856,0.0300424,8.49873,46.4673,20.531,490.303,30.3917,32.1003,20.8263,515.288,0.23155,16.2451,28.4352,401.957,22.9882,0.232224,2.76203,247.534,7.83376,3071.1,1.89965,64.8506,1.0541,26.4803,29.7615,377.369,12.2031,2.7251,3.46281,2.36128,2.14139,2.22355,69.3641,51,13
,,,30.0254,4.98,5.88121,34.9144,736.872,2.07203,0.185743,0.0316554,8.91999,47.3467,21.233,505.485,34.7278,35.1497,21.5437,534.057,0.255581,18.3582,29.7593,410.404,23.8981,0.245678,3.21989,249.46,8.17957,3163.95,2.01791,66.8076,1.11172,27.7115,30.9674,432.324,12.4574,2.77263,3.54032,2.40354,1.98436,2.32456,70.4724,51,14
,,,31.6935,5.07501,4.36229,35.3334,740.98,2.15328,0.178788,0.0296131,8.95938,46.9603,21.2933,488.926,38.2258,37.3476,21.8076,536.91,0.274183,19.4765,29.9925,405.985,23.6718,0.253201,3.48488,245.618,8.30123,3285.2,2.05468,68.3823,1.14678,28.9062,32.1117,499.52,12.5617,2.228,3.59828,2.40333,1.71913,2.39804,70.9389,51,15
,,,31.4851,4.95478,2.42144,35.1102,722.362,2.23152,0.171398,0.0264333,8.91281,45.673,21.2374,449.949,38.5858,37.8045,22.2678,525.979,0.287336,20.0303,29.4502,355.612,23.1736,0.265753,3.80605,231.634,8.07884,3330.67,2.02678,68.1548,1.14843,29.4818,34.2418,527.326,12.4858,2.0207,3.63768,2.37411,1.53523,2.37715,71.0509,51,16
,,,35.0887,5.20685,3.9794,36.6755,751.285,2.45808,0.182774,0.0269438,9.85408,47.5102,23.205,446.822,44.1451,42.2433,23.3658,551.719,0.344677,23.9521,31.6191,368.428,24.7313,0.286413,5.0286,232.905,8.21507,3537.55,2.08217,73.0071,1.21592,32.8062,39.6808,606.801,12.7569,2.04904,3.92342,2.42979,1.5014,2.51608,71.8573,51,17
,,,31.0421,4.86509,1.93285,32.9455,731.33,2.44139,0.172815,0.0248148,9.82865,46.5758,22.9633,463.876,36.5328,37.8791,23.5342,544.251,0.316227,21.2898,30.1928,341.465,22.8642,0.273774,4.20217,230.455,7.60536,3507.5,1.91952,72.2324,1.11486,31.2233,36.9399,557.517,12.7859,1.79784,3.91764,2.34824,1.31436,2.46086,71.518,51,18
,,,31.7276,5.06335,2.83716,33.6523,772.128,2.41107,0.189131,0.0290364,10.9814,50.5952,25.6098,548.507,38.1942,39.6069,24.8741,570.528,0.353535,21.5048,32.6718,351.423,23.9495,0.292187,4.39132,256.788,7.59557,3540.78,1.94261,76.8465,1.15214,31.4205,38.8945,542.005,12.9677,2.02721,4.14563,2.42134,1.39028,2.43874,71.822,51,19
,,,31.1228,5.08211,2.33091,33.0114,787.533,2.28551,0.187866,0.0311124,11.7146,53.7248,25.7664,581.139,34.2929,37.3811,25.741,569.282,0.365596,18.6168,31.7059,359.121,24.6787,0.297781,3.86592,277.424,7.29397,3481.82,1.84692,77.0738,1.15069,29.6013,39.574,504.184,12.9997,1.9937,4.18058,2.45353,1.3233,2.40667,71.7754,51,20
,,,29.3839,4.96296,2.35673,31.0421,785.274,2.2257,0.181364,0.0321377,11.1689,54.0705,24.4564,535.849,30.0049,34.0341,26.0684,556.175,0.362924,17.8663,29.9507,360.56,24.4251,0.292188,3.25449,282.871,7.13417,3353.06,1.74354,72.6771,1.11438,27.5157,38.5324,470.674,13.0139,1.81634,3.98883,2.44147,1.17807,2.40066,71.4555,51,21
,,,29.055,5.17483,1.55471,31.4834,821.035,2.15496,0.180129,0.0334421,11.9276,57.857,23.3094,455.07,28.2723,33.1664,26.2672,548.389,0.368163,16.336,27.6858,358.783,26.0821,0.306588,2.98154,295.787,7.31233,3310.4,1.70371,71.2602,1.198,26.9861,36.6087,463.713,12.9636,1.64506,3.85577,2.54305,1.08524,2.43003,71.5506,51,22
,,,30.2608,5.19953,1.25084,32.4348,831.031,2.02942,0.173441,0.0326502,12.2275,61.6193,20.7287,365.341,26.4987,32.0171,25.938,519.434,0.355397,14.8257,25.2106,347.535,27.0644,0.309479,2.85714,296.556,7.20374,3206.95,1.60827,67.7477,1.30399,25.4086,33.1759,447.459,12.6573,1.48074,3.60916,2.58916,0.995264,2.37393,71.7859,51,23
,,,30.752,5.4758,1.17349,33.7328,869.495,1.94495,0.174284,0.0324583,12.5485,67.3988,19.6488,311.231,25.1898,31.9277,25.9058,510.692,0.354691,13.8057,23.3391,354.011,29.2783,0.323553,2.77949,307.028,7.32284,3162.71,1.58737,66.2479,1.49588,25.3186,31.1933,452.341,12.4845,1.3903,3.53734,2.68826,0.9453,2.41182,71.8422,51,24
,,,32.9879,5.69792,1.02174,34.6848,916.201,1.93895,0.181643,0.0339673,12.9566,70.5509,18.9519,287.387,24.8946,32.2069,26.5933,507.28,0.383466,13.6537,22.448,354.145,30.5878,0.342268,2.80918,316.621,7.79311,3180.23,1.59918,66.2605,1.69142,25.3458,29.9815,459.371,12.5506,1.26779,3.41324,2.7822,0.905416,2.48217,72.4988,51,25
,,,31.3874,5.60302,0.907405,34.8728,908.809,1.89384,0.169445,0.0320101,12.2539,67.5231,17.0288,253.949,22.4841,30.564,25.7013,475.687,0.363618,13.1844,19.5706,316.023,31.1554,0.344121,2.661,306.614,7.83617,3098.06,1.52274,62.1885,1.73232,24.4939,26.3626,432.846,12.2508,1.14071,3.17332,2.80707,0.838078,2.42615,71.985,51,26
,,,29.6565,5.4433,0.876821,33.3224,915.795,1.88194,0.164854,0.0327441,11.6421,64.9772,16.5487,254.296,21.4594,29.3842,25.9103,460.81,0.361638,12.9852,18.8056,293.595,30.2339,0.335819,2.46657,305.953,7.80822,3006.47,1.46802,59.8182,1.70771,23.7134,24.8975,420.342,12.2304,1.08345,3.05629,2.82478,0.796779,2.43295,71.6295,51,27
,,,31.9616,5.83326,1.03364,34.3704,971.903,1.96115,0.173067,0.0419302,12.0773,68.2448,17.1985,264.237,22.3241,30.6957,27.0767,469.907,0.411087,13.3535,19.9411,307.109,32.6891,0.357659,2.56426,322,8.31845,3045.6,1.52828,60.8935,2.35628,24.4111,26.5479,433.039,12.5233,1.10505,3.07766,2.88904,0.830412,2.51114,72.0573,51,28
,,,29.5075,5.59706,0.949186,33.8721,971.388,1.94716,0.170747,0.0422205,11.3513,67.9034,16.5882,261.319,20.3567,28.9334,26.6187,466.186,0.384268,13.101,19.2765,285.419,31.2875,0.352043,2.41077,322.287,8.28625,3011.7,1.48592,59.0396,1.81761,23.5257,26.4234,411.04,12.5967,1.05286,2.98967,2.88593,0.809185,2.51596,71.5154,51,29
,,,27.2187,5.43897,0.966387,32.8569,946.156,1.90992,0.17411,0.043204,10.7961,68.6498,16.0045,261.694,18.992,27.2492,26.1183,445.818,0.372097,12.6667,19.3613,274.407,30.4142,0.342255,2.17732,316.929,8.07471,2995,1.42438,57.5839,1.7847,22.3994,26.6117,394.636,12.6556,1.02932,2.95536,2.84407,0.805121,2.4894,70.8642,51,30
,,,27.2202,5.52117,1.02917,33.9592,955.524,1.90204,0.188433,0.0442016,11.0427,72.2076,16.295,266.316,19.4296,27.3818,26.169,449.278,0.385081,12.5122,20.1128,278.979,31.473,0.345775,2.19083,321.667,8.04956,3060.08,1.40142,58.9792,1.90204,21.9977,28.1556,396.963,12.7146,1.04898,3.00869,2.81153,0.835369,2.48905,70.9341,51,31
,,,27.1628,5.58551,1.04936,35.4428,982.851,1.91701,0.195504,0.0456545,11.6397,76.2311,16.6823,268.965,20.1383,27.8767,26.432,450.649,0.391128,12.7161,21.1972,283.628,32.1052,0.349853,2.25192,334.046,7.98542,3165.12,1.40874,61.2233,1.90768,21.9666,31.1801,400.888,12.8495,1.05821,3.10096,2.79879,0.878949,2.51431,71.3431,51,32
,,,25.7205,5.52814,1.05335,34.6813,991.526,1.9443,0.199043,0.0482793,11.9819,76.0882,16.956,260.247,20.2394,27.6401,25.816,449.085,0.401625,12.5576,21.2394,283.318,31.764,0.346795,2.12732,333.42,7.79833,3180.78,1.35559,61.7709,1.95883,21.6179,32.1211,400.903,12.819,1.04737,3.12678,2.7617,0.883587,2.50331,70.7547,51,33
,,,27.3385,5.61063,1.17981,35.5244,1022.06,2.01039,0.198012,0.0526167,13.2816,75.2158,17.3332,263.011,20.9305,28.4451,25.9351,463.192,0.427748,12.9294,22.0336,293.055,31.9809,0.35164,2.20342,338.677,7.96156,3273.16,1.40064,63.4314,2.0662,22.0068,33.7441,413.086,12.9845,1.06456,3.19952,2.78262,0.917934,2.54298,71.0264,51,34
,,,28.3,5.52347,1.24754,34.6099,991.192,2.02895,0.193451,0.0558062,13.5248,73.2895,17.4788,267.176,20.628,28.4255,25.6169,468.263,0.433894,13.167,22.413,294.885,29.8014,0.344674,2.12922,333.402,7.92792,3301.27,1.41297,64.5096,2.08288,22.103,33.6108,410.543,12.9285,1.07405,3.26523,2.72668,0.942427,2.50043,70.7718,51,35
,,,28.7276,5.50191,1.48221,34.9434,980.774,2.05172,0.192859,0.0558388,14.0864,71.9953,17.4058,274.923,21.0476,28.8895,25.4912,484.26,0.432778,13.5416,22.5783,296.512,30.6606,0.345165,2.142,334.11,7.98804,3340.24,1.43435,65.8951,2.2644,22.2111,34.5057,409.651,13.0297,1.08307,3.32997,2.70705,0.969647,2.49997,70.386,51,36
,,,31.2567,5.54833,1.44021,36.1234,993.469,2.07963,0.194676,0.0557741,14.4442,74.229,17.777,292.825,21.5204,29.943,25.789,509.247,0.458974,13.9238,23.811,317.015,31.5318,0.345015,2.22305,349.203,8.12185,3409.93,1.48543,68.5026,2.22691,22.5782,36.1785,406.204,13.1852,1.12686,3.45833,2.70636,1.03799,2.53779,70.2583,51,37
,,,32.4175,5.36862,1.18562,36.061,975.183,2.06294,0.195493,0.0510893,14.7302,73.5866,17.8602,310.719,21.7359,29.997,25.6446,498.404,0.458337,13.8999,24.0943,326.925,30.759,0.333974,2.21584,366.466,7.96771,3404.91,1.49285,69.128,1.82157,22.147,35.9232,384.67,13.1706,1.16031,3.53379,2.66901,1.07889,2.5661,69.8279,51,38
,,,33.9027,5.40522,1.21106,36.608,1004.57,2.06835,0.211039,0.0540801,14.8448,76.7718,18.2494,334.44,22.9733,31.0002,25.7869,501.481,0.504413,14.0163,25.3513,345.387,33.1319,0.337019,2.27312,392.012,8.02506,3421.49,1.52274,69.6511,1.88581,21.8458,38.3783,376.723,13.3655,1.21193,3.63123,2.69462,1.1316,2.64707,69.6902,51,39
,,,34.1291,5.23875,1.08375,36.1168,1017.24,2.02314,0.211035,0.0500323,14.7671,77.1196,18.5073,352.581,22.2246,30.102,25.6927,492.808,0.529235,13.9207,25.4497,352.886,33.2167,0.32769,2.25912,412.077,7.92064,3403.73,1.53085,68.4802,1.79158,20.7736,38.6519,362.498,13.3847,1.26217,3.64157,2.70788,1.14884,2.71829,69.4927,51,40
,,,34.7995,5.11812,1.00823,35.1816,1058.98,1.9874,0.220032,0.0537505,14.5413,75.6317,18.2036,353.171,22.7523,29.6275,25.5243,477.028,0.564988,13.4812,25.4916,355.509,35.8991,0.320547,2.23804,431.357,7.75925,3353.65,1.51407,65.3778,1.91176,19.4076,39.1194,345.818,13.4881,1.27878,3.61358,2.74595,1.12801,2.8339,69.3862,51,41
,,,33.1915,4.90337,0.887591,33.5784,1070.39,1.90877,0.21577,0.0509882,13.2881,69.6517,17.4362,343.217,21.5936,27.9717,24.8844,456.86,0.550335,12.9433,23.8754,344.428,34.5685,0.305776,2.10977,431.259,7.46708,3277.57,1.4704,60.968,2.02178,17.9905,37.951,324.759,13.4039,1.24874,3.50267,2.74392,1.07146,2.88324,69.0641,51,42
,,,31.5547,4.9165,0.922389,34.2015,1128.99,1.91453,0.201767,0.0512438,12.8535,64.0472,16.9135,337.87,21.784,28.3703,25.3624,451.79,0.514637,13.3014,23.4713,346.466,34.4122,0.304162,2.08783,452.982,7.47886,3308.99,1.52834,60.4325,1.88046,17.9984,39.9234,337.599,13.6119,1.27148,3.47786,2.76955,1.05927,2.96388,69.3694,51,43
,,,29.2484,4.65308,0.921364,32.8112,1122.9,1.83868,0.183283,0.0445537,11.5174,55.9685,15.4031,323.627,20.3084,27.0465,24.543,425.451,0.455733,13.0833,20.8059,317.629,31.3671,0.277862,1.91671,441.574,7.15614,3241.93,1.46872,56.5969,1.62485,17.1517,37.523,324.86,13.4707,1.21338,3.3284,2.70373,0.9728,2.92664,68.956,51,44
,,,30.7528,4.85221,1.17406,34.0223,1211.75,1.83608,0.181664,0.0469827,11.3337,53.5561,15.5762,348.665,22.9583,28.7585,25.4245,430.034,0.474098,13.8829,20.9288,324.837,31.7147,0.283568,1.8772,460.747,7.1909,3330.81,1.50834,57.4238,1.61231,17.1575,40.1707,339.409,13.6025,1.26864,3.39584,2.71026,0.985219,2.99947,69.3113,51,45
,,,31.5189,5.02653,1.73528,35.8552,1328.99,1.8388,0.16385,0.0497683,10.8783,49.6575,14.9964,383.395,24.4748,30.0333,25.6396,435.101,0.433847,15.1013,20.2363,315.314,33.5433,0.282051,1.83548,481.672,7.33551,3424.51,1.50855,57.3566,1.54552,17.3327,43.3275,368.164,13.7703,1.2914,3.38748,2.70261,0.961688,3.0505,69.6538,51,46
,,,32.7673,4.98138,1.73659,35.352,1313.57,1.80447,0.149404,0.0463285,9.97702,48.6361,14.3339,368.44,24.3939,29.4131,25.3044,427.086,0.382774,15.12,18.7961,294.014,31.1198,0.270756,1.69809,463.779,6.99524,3351.27,1.41842,55.2775,1.36386,16.9036,42.2581,366.764,13.6468,1.24246,3.30855,2.63966,0.898991,3.03045,69.2814,51,47
,,,35.4467,5.10782,2.22918,35.7258,1315.52,1.80086,0.140926,0.0480716,9.77563,52.5543,14.6504,337.938,24.8451,29.449,25.398,430.013,0.386273,14.9168,18.5283,288.308,30.4393,0.268245,1.58943,449.233,6.98918,3374.19,1.38151,55.3556,1.3112,16.8526,41.709,378.781,13.6038,1.25496,3.31705,2.60774,0.885344,3.01987,69.4021,51,48
,,,38.1588,5.41805,2.42699,37.9647,1265.48,1.827,0.150593,0.0480825,9.21385,51.5191,15.3384,331.551,23.6429,28.5702,26.0694,448.141,0.412464,15.2455,19.2002,290.009,30.7986,0.281659,1.58762,396.054,7.13151,3426.4,1.42315,57.9502,1.36839,17.3956,41.7122,409.003,13.5894,1.22255,3.3792,2.61533,0.873259,2.95532,69.9075,51,49
,,,34.7663,5.40527,1.86878,38.7643,1163.89,1.83468,0.151133,0.0412709,8.84474,48.797,15.4965,316.803,21.6934,26.964,26.1826,445.806,0.404868,15.148,18.9601,283.08,28.8607,0.279191,1.56363,338.765,6.9378,3458.64,1.41377,58.8784,1.3918,17.8407,39.1856,417.927,13.5186,1.16294,3.34658,2.59048,0.839142,2.84491,69.9128,51,50
,,,33.7778,5.26384,2.35505,39.084,1072.43,1.8472,0.144623,0.0417327,9.04484,48.2557,16.9917,328.556,20.3775,26.1664,26.5026,463.645,0.410634,15.0227,20.1964,295.261,26.897,0.279225,1.58038,304.529,6.79386,3522.02,1.44082,62.6888,1.45325,18.3867,39.0696,426.955,13.4389,1.16757,3.47012,2.50775,0.864121,2.69906,69.6787,51,51
,,,34.8858,5.71734,3.05098,42.8344,1066.24,1.91805,0.150716,0.0468051,9.80799,48.9486,18.8308,358.36,22.3412,27.9793,27.943,491.664,0.455604,15.6076,22.4926,319.06,27.0774,0.302883,1.70521,296.334,7.09422,3725.54,1.58632,69.4808,1.62242,19.7072,40.6006,458.974,13.5771,1.20561,3.71026,2.53031,0.941722,2.65415,70.2901,51,52
,,,31.721,5.36483,4.66407,40.6082,938.983,1.8938,0.161045,0.0493135,11.3452,53.5555,21.3175,382.718,22.7684,28.4018,28.2143,532.943,0.481035,15.3515,25.5847,364.057,23.7995,0.303452,1.68287,274.394,7.19005,3943.5,1.64939,77.7419,1.63742,20.3306,41.6523,463.921,13.5581,1.29,4.01447,2.35767,1.03446,2.50758,69.433,51,53
