Coor_Y,Coor_X,Ag,As_,Cu,Mn,Fe2O3,row,col
4131843.89,40491796.08,0.349943,0.396042,0.350426,0.368424,0.351185,38,15
4131843.89,40492796.08,0.374919,0.418871,0.375177,0.393749,0.377743,38,16
4131843.89,40493796.08,0.381696,0.421827,0.382288,0.401351,0.387972,38,17
4131843.89,40494796.08,0.383938,0.418569,0.383975,0.403003,0.392216,38,18
4131843.89,40495796.08,0.344493,0.375215,0.342505,0.35714,0.348589,38,19
4131843.89,40496796.08,0.391598,0.41785,0.389133,0.404757,0.397696,38,20
4131843.89,40497796.08,0.419194,0.440728,0.416184,0.433317,0.427763,38,21
4131843.89,40498796.08,0.45901,0.475017,0.455763,0.474186,0.47063,38,22
4131843.89,40499796.08,0.473588,0.485389,0.469893,0.490049,0.487734,38,23
4131843.89,40500796.08,0.533672,0.54115,0.528626,0.549444,0.548459,38,24
4131843.89,40501796.08,0.557105,0.561825,0.551863,0.573553,0.573264,38,25
4131843.89,40502796.08,0.586057,0.589091,0.580771,0.602703,0.602709,38,26
4131843.89,40503796.08,0.604777,0.60734,0.599452,0.621474,0.621253,38,27
4131843.89,40504796.08,0.587667,0.58988,0.582738,0.605683,0.605442,38,28
4131843.89,40505796.08,0.609216,0.612168,0.604261,0.626924,0.626548,38,29
4131843.89,40506796.08,0.599291,0.601705,0.594013,0.61735,0.61689,38,30
4131843.89,40507796.08,0.601793,0.603996,0.595372,0.619077,0.618826,38,31
4131843.89,40508796.08,0.592586,0.595104,0.586141,0.610381,0.609964,38,32
4131843.89,40509796.08,0.596802,0.597944,0.589279,0.613765,0.613281,38,33
4131843.89,40510796.08,0.59406,0.595646,0.58618,0.611591,0.610737,38,34
4131843.89,40511796.08,0.598858,0.600496,0.592181,0.618295,0.617367,38,35
4131843.89,40512796.08,0.60207,0.605001,0.595685,0.622429,0.620781,38,36
4131843.89,40513796.08,0.610793,0.614495,0.605909,0.633696,0.631732,38,37
4131843.89,40514796.08,0.598741,0.602141,0.594071,0.623054,0.621422,38,38
4131843.89,40515796.08,0.596411,0.598487,0.59156,0.621257,0.620162,38,39
4131843.89,40516796.08,0.598418,0.599567,0.592694,0.622684,0.62166,38,40
4131843.89,40517796.08,0.594535,0.594699,0.588133,0.618095,0.617338,38,41
4131843.89,40518796.08,0.586994,0.586343,0.580479,0.610108,0.610007,38,42
4131843.89,40519796.08,0.585965,0.583896,0.57865,0.607881,0.607583,38,43
4131843.89,40520796.08,0.570489,0.566536,0.5645,0.593142,0.593016,38,44
4131843.89,40521796.08,0.572572,0.568957,0.569006,0.597175,0.597116,38,45
4131843.89,40522796.08,0.561445,0.559232,0.560198,0.588338,0.587719,38,46
4131843.89,40523796.08,0.552018,0.550364,0.552645,0.580312,0.579362,38,47
4131843.89,40524796.08,0.52876,0.530831,0.531463,0.559357,0.557779,38,48
4131843.89,40525796.08,0.518625,0.522733,0.523346,0.550654,0.548847,38,49
4131843.89,40526796.08,0.494862,0.498703,0.500722,0.52846,0.526466,38,50
4131843.89,40527796.08,0.48066,0.4844,0.486447,0.5138,0.511987,38,51
4131843.89,40528796.08,0.479455,0.482928,0.48392,0.510499,0.508202,38,52
4131843.89,40529796.08,0.478916,0.482311,0.483503,0.509745,0.507179,38,53
4131843.89,40530796.08,0.468278,0.4703,0.473195,0.500356,0.498004,38,54
4131843.89,40531796.08,0.47214,0.473987,0.478219,0.505289,0.503177,38,55
4131843.89,40532796.08,0.464981,0.468065,0.474515,0.501033,0.499417,38,56
4131843.89,40533796.08,0.454246,0.457531,0.465553,0.491749,0.491011,38,57
4131843.89,40534796.08,0.461537,0.466962,0.476409,0.501194,0.501493,38,58
4131843.89,40535796.08,0.450813,0.454687,0.468775,0.493219,0.494931,38,59
4131843.89,40536796.08,0.446004,0.447819,0.465946,0.489897,0.492752,38,60
4131843.89,40537796.08,0.455138,0.455469,0.475261,0.498744,0.501929,38,61
4131843.89,40538796.08,0.469078,0.469004,0.489821,0.51217,0.515282,38,62
4131843.89,40539796.08,0.460471,0.459316,0.480561,0.503672,0.506604,38,63
4131843.89,40540796.08,0.468637,0.467624,0.488002,0.510799,0.513465,38,64
4131843.89,40541796.08,0.474098,0.471164,0.49227,0.514932,0.517468,38,65
4131843.89,40542796.08,0.508974,0.505452,0.526351,0.547347,0.550545,38,66
4131843.89,40543796.08,0.514063,0.510182,0.529667,0.550706,0.554567,38,67
4131843.89,40544796.08,0.532889,0.530485,0.547471,0.567774,0.572442,38,68
4131843.89,40545796.08,0.539271,0.539186,0.555086,0.574703,0.5798,38,69
4131843.89,40546796.08,0.540713,0.543199,0.556777,0.576027,0.581465,38,70
4131843.89,40547796.08,0.527053,0.530557,0.545473,0.56444,0.570499,38,71
4131843.89,40548796.08,0.519015,0.523951,0.539364,0.557947,0.564137,38,72
4131843.89,40549796.08,0.515888,0.518935,0.537792,0.55597,0.562893,38,73
4131843.89,40550796.08,0.520293,0.52276,0.544504,0.562088,0.569569,38,74
4131843.89,40551796.08,0.518259,0.52059,0.543943,0.561267,0.568534,38,75
4131843.89,40552796.08,0.518762,0.521824,0.546155,0.563484,0.570657,38,76
4131843.89,40553796.08,0.502242,0.504355,0.530698,0.547851,0.554943,38,77
4131843.89,40554796.08,0.510601,0.50919,0.538596,0.555536,0.563252,38,78
4131843.89,40555796.08,0.50102,0.500093,0.528626,0.545805,0.553064,38,79
4131843.89,40556796.08,0.511607,0.512484,0.537327,0.553566,0.560346,38,80
4131843.89,40557796.08,0.507752,0.509352,0.532077,0.548318,0.554525,38,81
4132843.89,40476796.08,0.0337378,0.0690449,0.0311705,0.0336884,0.0228553,37,0
4132843.89,40477796.08,0.0462829,0.0827234,0.0431263,0.0462296,0.0342609,37,1
4132843.89,40478796.08,0.0611075,0.0986115,0.0577396,0.0611794,0.0483368,37,2
4132843.89,40479796.08,0.0582098,0.0967601,0.0547594,0.0587364,0.0453475,37,3
4132843.89,40480796.08,0.061973,0.101213,0.0584055,0.0629236,0.0489866,37,4
4132843.89,40481796.08,0.0910786,0.144787,0.0878868,0.0940437,0.0751304,37,5
4132843.89,40482796.08,0.130364,0.18527,0.127112,0.133545,0.113546,37,6
4132843.89,40483796.08,0.143487,0.20467,0.141051,0.14869,0.126744,37,7
4132843.89,40484796.08,0.140548,0.201427,0.138165,0.146813,0.124556,37,8
4132843.89,40485796.08,0.184123,0.247497,0.182314,0.192689,0.169343,37,9
4132843.89,40486796.08,0.220621,0.283278,0.218935,0.230273,0.20693,37,10
4132843.89,40487796.08,0.235309,0.29679,0.233734,0.246578,0.223577,37,11
4132843.89,40488796.08,0.260396,0.321204,0.259782,0.273279,0.250672,37,12
4132843.89,40489796.08,0.298586,0.356957,0.297658,0.312284,0.29067,37,13
4132843.89,40490796.08,0.311369,0.366964,0.310693,0.326784,0.306574,37,14
4132843.89,40491796.08,0.34875,0.401208,0.347966,0.364854,0.345917,37,15
4132843.89,40492796.08,0.327352,0.373243,0.327028,0.343642,0.328801,37,16
4132843.89,40493796.08,0.284513,0.324175,0.283106,0.29598,0.284577,37,17
4132843.89,40494796.08,0.327707,0.361626,0.326841,0.340617,0.331473,37,18
4132843.89,40495796.08,0.368297,0.397848,0.367049,0.382103,0.374523,37,19
4132843.89,40496796.08,0.402418,0.427215,0.400706,0.41722,0.411295,37,20
4132843.89,40497796.08,0.449517,0.46957,0.44718,0.464771,0.46045,37,21
4132843.89,40498796.08,0.490978,0.506106,0.488014,0.506699,0.50394,37,22
4132843.89,40499796.08,0.522841,0.533415,0.519361,0.539097,0.537687,37,23
4132843.89,40500796.08,0.542489,0.549272,0.538977,0.560347,0.560152,37,24
4132843.89,40501796.08,0.56292,0.568152,0.559304,0.581283,0.581328,37,25
4132843.89,40502796.08,0.584987,0.58861,0.581468,0.603875,0.604077,37,26
4132843.89,40503796.08,0.592737,0.595283,0.5893,0.612185,0.612061,37,27
4132843.89,40504796.08,0.605818,0.60837,0.602978,0.625837,0.625422,37,28
4132843.89,40505796.08,0.608685,0.611405,0.605846,0.628607,0.628191,37,29
4132843.89,40506796.08,0.589481,0.591702,0.586485,0.610534,0.610086,37,30
4132843.89,40507796.08,0.603254,0.605347,0.598852,0.622709,0.622189,37,31
4132843.89,40508796.08,0.577734,0.579006,0.572914,0.598385,0.598263,37,32
4132843.89,40509796.08,0.594523,0.596939,0.588987,0.613937,0.613525,37,33
4132843.89,40510796.08,0.589758,0.591941,0.584335,0.610041,0.609935,37,34
4132843.89,40511796.08,0.604125,0.608382,0.599254,0.624879,0.624299,37,35
4132843.89,40512796.08,0.582532,0.588444,0.579259,0.605563,0.604653,37,36
4132843.89,40513796.08,0.569114,0.576846,0.56699,0.594395,0.593262,37,37
4132843.89,40514796.08,0.551538,0.559261,0.551994,0.580443,0.580206,37,38
4132843.89,40515796.08,0.557789,0.566366,0.558114,0.586959,0.586734,37,39
4132843.89,40516796.08,0.545499,0.553582,0.545863,0.574806,0.575057,37,40
4132843.89,40517796.08,0.545521,0.551544,0.543872,0.572806,0.573226,37,41
4132843.89,40518796.08,0.563062,0.568978,0.561025,0.588798,0.588985,37,42
4132843.89,40519796.08,0.539343,0.541261,0.53738,0.56559,0.566081,37,43
4132843.89,40520796.08,0.553081,0.552637,0.550888,0.577594,0.578231,37,44
4132843.89,40521796.08,0.538399,0.534096,0.536233,0.56357,0.564486,37,45
4132843.89,40522796.08,0.534478,0.525045,0.532204,0.557941,0.559494,37,46
4132843.89,40523796.08,0.519975,0.512509,0.520659,0.545795,0.547077,37,47
4132843.89,40524796.08,0.523863,0.517588,0.524876,0.549644,0.550301,37,48
4132843.89,40525796.08,0.517348,0.516483,0.519976,0.545478,0.545886,37,49
4132843.89,40526796.08,0.499425,0.497087,0.502972,0.528273,0.52872,37,50
4132843.89,40527796.08,0.472464,0.469603,0.47577,0.501471,0.501369,37,51
4132843.89,40528796.08,0.471403,0.468158,0.473244,0.498277,0.497388,37,52
4132843.89,40529796.08,0.479373,0.476413,0.480968,0.505089,0.502742,37,53
4132843.89,40530796.08,0.461622,0.457261,0.463534,0.489203,0.487374,37,54
4132843.89,40531796.08,0.470851,0.466901,0.473404,0.499498,0.497923,37,55
4132843.89,40532796.08,0.471616,0.46855,0.476336,0.502108,0.501084,37,56
4132843.89,40533796.08,0.451273,0.450595,0.459834,0.485375,0.485324,37,57
4132843.89,40534796.08,0.455502,0.457792,0.467942,0.492031,0.492993,37,58
4132843.89,40535796.08,0.451215,0.451467,0.466317,0.489792,0.492344,37,59
4132843.89,40536796.08,0.460872,0.457031,0.477499,0.499616,0.503691,37,60
4132843.89,40537796.08,0.4607,0.456055,0.479407,0.501786,0.506649,37,61
4132843.89,40538796.08,0.465089,0.459798,0.483699,0.505384,0.510117,37,62
4132843.89,40539796.08,0.469954,0.464385,0.488993,0.510232,0.514549,37,63
4132843.89,40540796.08,0.472004,0.465999,0.489682,0.510943,0.514542,37,64
4132843.89,40541796.08,0.478543,0.470859,0.495766,0.516502,0.520561,37,65
4132843.89,40542796.08,0.48922,0.482155,0.505644,0.526141,0.530303,37,66
4132843.89,40543796.08,0.497356,0.491449,0.512249,0.532815,0.537464,37,67
4132843.89,40544796.08,0.527165,0.525989,0.541299,0.560949,0.565621,37,68
4132843.89,40545796.08,0.527365,0.527098,0.541698,0.56139,0.566974,37,69
4132843.89,40546796.08,0.533795,0.535761,0.549033,0.568388,0.574747,37,70
4132843.89,40547796.08,0.524302,0.527275,0.540576,0.560069,0.566521,37,71
4132843.89,40548796.08,0.524462,0.527343,0.542122,0.560609,0.567438,37,72
4132843.89,40549796.08,0.534708,0.536582,0.554473,0.572486,0.580319,37,73
4132843.89,40550796.08,0.535251,0.535314,0.557456,0.575155,0.583627,37,74
4132843.89,40551796.08,0.52512,0.524579,0.548895,0.566728,0.574927,37,75
4132843.89,40552796.08,0.524305,0.525452,0.550255,0.568068,0.575775,37,76
4132843.89,40553796.08,0.512258,0.512293,0.538178,0.556142,0.563544,37,77
4132843.89,40554796.08,0.511738,0.510306,0.538076,0.556263,0.563835,37,78
4132843.89,40555796.08,0.507955,0.506223,0.532065,0.550486,0.557701,37,79
4132843.89,40556796.08,0.505194,0.503828,0.528398,0.546598,0.553475,37,80
4132843.89,40557796.08,0.496076,0.49594,0.517133,0.535256,0.541373,37,81
4133843.89,40476796.08,0.0343751,0.0651436,0.0318801,0.0334982,0.0251391,36,0
4133843.89,40477796.08,0.0307528,0.0633722,0.0279225,0.0302068,0.0205898,36,1
4133843.89,40478796.08,0.0367802,0.0709686,0.0336959,0.036263,0.0257067,36,2
4133843.89,40479796.08,0.0370634,0.0726295,0.0337614,0.0368833,0.0254083,36,3
4133843.89,40480796.08,0.053718,0.103757,0.0505511,0.0550514,0.0387879,36,4
4133843.89,40481796.08,0.0873812,0.144907,0.0846824,0.0896185,0.0705462,36,5
4133843.89,40482796.08,0.101023,0.160602,0.0983521,0.104225,0.0838324,36,6
4133843.89,40483796.08,0.132034,0.196471,0.129671,0.136513,0.114259,36,7
4133843.89,40484796.08,0.143617,0.207387,0.141457,0.149837,0.127031,36,8
4133843.89,40485796.08,0.171203,0.240653,0.168935,0.178683,0.154223,36,9
4133843.89,40486796.08,0.200112,0.270563,0.198028,0.208523,0.183542,36,10
4133843.89,40487796.08,0.228033,0.293241,0.226506,0.237761,0.214161,36,11
4133843.89,40488796.08,0.264297,0.32589,0.263321,0.275789,0.253481,36,12
4133843.89,40489796.08,0.277525,0.337093,0.276489,0.290564,0.269035,36,13
4133843.89,40490796.08,0.31588,0.372574,0.314787,0.32979,0.309383,36,14
4133843.89,40491796.08,0.24912,0.294794,0.248579,0.258512,0.24508,36,15
4133843.89,40492796.08,0.275507,0.318,0.274766,0.286297,0.274076,36,16
4133843.89,40493796.08,0.314515,0.353209,0.313552,0.326397,0.315624,36,17
4133843.89,40494796.08,0.353922,0.388359,0.352716,0.36689,0.357752,36,18
4133843.89,40495796.08,0.365662,0.394677,0.364997,0.381051,0.374204,36,19
4133843.89,40496796.08,0.428773,0.453037,0.427704,0.444429,0.439338,36,20
4133843.89,40497796.08,0.471464,0.490682,0.46988,0.487835,0.484528,36,21
4133843.89,40498796.08,0.484542,0.497973,0.482268,0.502395,0.500915,36,22
4133843.89,40499796.08,0.529009,0.537587,0.525888,0.546921,0.5469,36,23
4133843.89,40500796.08,0.558026,0.564226,0.554783,0.576609,0.577091,36,24
4133843.89,40501796.08,0.580459,0.586043,0.57706,0.599181,0.599522,36,25
4133843.89,40502796.08,0.603219,0.607711,0.60006,0.622521,0.622954,36,26
4133843.89,40503796.08,0.597378,0.599727,0.594189,0.617602,0.617591,36,27
4133843.89,40504796.08,0.602624,0.603842,0.599993,0.62364,0.623438,36,28
4133843.89,40505796.08,0.618289,0.620118,0.615463,0.638191,0.637797,36,29
4133843.89,40506796.08,0.597699,0.598857,0.594473,0.618434,0.618115,36,30
4133843.89,40507796.08,0.602028,0.603517,0.598104,0.622089,0.621751,36,31
4133843.89,40508796.08,0.598285,0.599982,0.59373,0.618576,0.618452,36,32
4133843.89,40509796.08,0.588324,0.589931,0.58318,0.609056,0.609394,36,33
4133843.89,40510796.08,0.599018,0.601829,0.593721,0.619139,0.619378,36,34
4133843.89,40511796.08,0.571323,0.576159,0.568025,0.594716,0.595005,36,35
4133843.89,40512796.08,0.559448,0.567198,0.557596,0.584575,0.584121,36,36
4133843.89,40513796.08,0.547771,0.557902,0.548301,0.57547,0.575511,36,37
4133843.89,40514796.08,0.533563,0.545928,0.53548,0.563113,0.563072,36,38
4133843.89,40515796.08,0.525776,0.538744,0.529022,0.556838,0.557535,36,39
4133843.89,40516796.08,0.515501,0.527601,0.518114,0.545675,0.546934,36,40
4133843.89,40517796.08,0.525051,0.535525,0.52694,0.554214,0.55569,36,41
4133843.89,40518796.08,0.538752,0.547715,0.538674,0.565614,0.566514,36,42
4133843.89,40519796.08,0.519574,0.524054,0.519839,0.546774,0.548193,36,43
4133843.89,40520796.08,0.528843,0.530728,0.528658,0.554135,0.555448,36,44
4133843.89,40521796.08,0.527313,0.523244,0.526478,0.551814,0.553861,36,45
4133843.89,40522796.08,0.519947,0.509989,0.517417,0.540881,0.542953,36,46
4133843.89,40523796.08,0.514282,0.502573,0.513055,0.53564,0.538217,36,47
4133843.89,40524796.08,0.495128,0.483452,0.494135,0.517329,0.51981,36,48
4133843.89,40525796.08,0.511113,0.502435,0.510907,0.533501,0.535863,36,49
4133843.89,40526796.08,0.49756,0.491328,0.499374,0.523342,0.525468,36,50
4133843.89,40527796.08,0.498151,0.490943,0.498724,0.521819,0.52337,36,51
4133843.89,40528796.08,0.485217,0.478281,0.484948,0.507905,0.508267,36,52
4133843.89,40529796.08,0.480518,0.471741,0.479307,0.502434,0.501868,36,53
4133843.89,40530796.08,0.477315,0.469195,0.4772,0.501221,0.500325,36,54
4133843.89,40531796.08,0.467381,0.458253,0.467432,0.492623,0.492434,36,55
4133843.89,40532796.08,0.467881,0.459881,0.469778,0.495088,0.495235,36,56
4133843.89,40533796.08,0.459997,0.453378,0.464773,0.489069,0.489935,36,57
4133843.89,40534796.08,0.447823,0.445243,0.456878,0.480215,0.482069,36,58
4133843.89,40535796.08,0.463718,0.459579,0.474955,0.497272,0.500517,36,59
4133843.89,40536796.08,0.465162,0.458679,0.478378,0.499992,0.504478,36,60
4133843.89,40537796.08,0.482023,0.474057,0.496593,0.517108,0.522484,36,61
4133843.89,40538796.08,0.47366,0.466044,0.490138,0.510764,0.515951,36,62
4133843.89,40539796.08,0.480337,0.472421,0.497262,0.517072,0.521875,36,63
4133843.89,40540796.08,0.46998,0.461541,0.48594,0.50621,0.510657,36,64
4133843.89,40541796.08,0.479796,0.470102,0.496082,0.515591,0.520171,36,65
4133843.89,40542796.08,0.491078,0.483259,0.50714,0.52667,0.531669,36,66
4133843.89,40543796.08,0.505087,0.50026,0.518765,0.538149,0.543036,36,67
4133843.89,40544796.08,0.51061,0.509225,0.523405,0.543287,0.548323,36,68
4133843.89,40545796.08,0.51268,0.512588,0.52736,0.547423,0.554046,36,69
4133843.89,40546796.08,0.510497,0.512449,0.524856,0.545544,0.552432,36,70
4133843.89,40547796.08,0.527785,0.529122,0.541391,0.561,0.567796,36,71
4133843.89,40548796.08,0.537225,0.539056,0.552791,0.571272,0.578383,36,72
4133843.89,40549796.08,0.533327,0.5338,0.550368,0.568975,0.576989,36,73
4133843.89,40550796.08,0.537846,0.536777,0.556829,0.575265,0.583902,36,74
4133843.89,40551796.08,0.536841,0.536547,0.557869,0.576265,0.584591,36,75
4133843.89,40552796.08,0.535487,0.534683,0.557166,0.575562,0.583569,36,76
4133843.89,40553796.08,0.519505,0.517118,0.541815,0.560487,0.56852,36,77
4133843.89,40554796.08,0.514713,0.510562,0.536922,0.557072,0.564405,36,78
4133843.89,40555796.08,0.516439,0.510904,0.536404,0.555362,0.563037,36,79
4133843.89,40556796.08,0.506352,0.500411,0.52444,0.544014,0.551418,36,80
4133843.89,40557796.08,0.490547,0.486454,0.506397,0.525993,0.532573,36,81
4134843.89,40476796.08,0.0105355,0.0361608,0.00867087,0.00991569,0.00459583,35,0
4134843.89,40477796.08,0.0175848,0.0454926,0.0153197,0.0168741,0.0101242,35,1
4134843.89,40478796.08,0.0104114,0.0403467,0.00776645,0.00985115,0.00192492,35,2
4134843.89,40479796.08,0.0344495,0.0782879,0.0316254,0.0343781,0.0220307,35,3
4134843.89,40480796.08,0.0391139,0.0913668,0.0365182,0.040214,0.0245864,35,4
4134843.89,40481796.08,0.0703553,0.127364,0.0674028,0.07196,0.0534804,35,5
4134843.89,40482796.08,0.0801722,0.142584,0.0772409,0.0830035,0.0623259,35,6
4134843.89,40483796.08,0.108493,0.175783,0.10618,0.112906,0.0905594,35,7
4134843.89,40484796.08,0.120644,0.189659,0.11826,0.126427,0.102936,35,8
4134843.89,40485796.08,0.151982,0.222883,0.149677,0.158459,0.133992,35,9
4134843.89,40486796.08,0.166403,0.234727,0.16436,0.174478,0.150278,35,10
4134843.89,40487796.08,0.201313,0.265852,0.199962,0.21097,0.188005,35,11
4134843.89,40488796.08,0.247868,0.310703,0.246501,0.258307,0.235823,35,12
4134843.89,40489796.08,0.272155,0.332882,0.270768,0.283307,0.261508,35,13
4134843.89,40490796.08,0.228798,0.27648,0.228303,0.237588,0.22322,35,14
4134843.89,40491796.08,0.255644,0.30033,0.254959,0.265809,0.252612,35,15
4134843.89,40492796.08,0.280666,0.32199,0.280104,0.292164,0.280576,35,16
4134843.89,40493796.08,0.321575,0.359451,0.320951,0.334362,0.324226,35,17
4134843.89,40494796.08,0.364572,0.398216,0.363734,0.378391,0.369943,35,18
4134843.89,40495796.08,0.400767,0.429883,0.399706,0.415794,0.409157,35,19
4134843.89,40496796.08,0.436064,0.460431,0.434765,0.452276,0.447515,35,20
4134843.89,40497796.08,0.474514,0.493824,0.473639,0.492234,0.489576,35,21
4134843.89,40498796.08,0.516422,0.530802,0.514992,0.534766,0.533839,35,22
4134843.89,40499796.08,0.530455,0.539528,0.528257,0.550046,0.550645,35,23
4134843.89,40500796.08,0.5549,0.562344,0.552426,0.575098,0.575931,35,24
4134843.89,40501796.08,0.575338,0.582127,0.572542,0.595685,0.596105,35,25
4134843.89,40502796.08,0.579539,0.585165,0.576432,0.600082,0.600196,35,26
4134843.89,40503796.08,0.609642,0.61369,0.60615,0.629241,0.628717,35,27
4134843.89,40504796.08,0.611658,0.613736,0.608498,0.631836,0.631294,35,28
4134843.89,40505796.08,0.585825,0.586682,0.583149,0.607758,0.607612,35,29
4134843.89,40506796.08,0.601239,0.602937,0.597694,0.621356,0.620957,35,30
4134843.89,40507796.08,0.600772,0.602995,0.597109,0.621401,0.621024,35,31
4134843.89,40508796.08,0.59256,0.595575,0.588745,0.613926,0.613953,35,32
4134843.89,40509796.08,0.590003,0.592934,0.585346,0.611087,0.611348,35,33
4134843.89,40510796.08,0.585471,0.588905,0.581885,0.608207,0.6091,35,34
4134843.89,40511796.08,0.551878,0.556688,0.549803,0.577106,0.578039,35,35
4134843.89,40512796.08,0.547467,0.556227,0.54779,0.574932,0.575698,35,36
4134843.89,40513796.08,0.523751,0.535998,0.526039,0.553418,0.554132,35,37
4134843.89,40514796.08,0.509712,0.522691,0.512663,0.539878,0.540914,35,38
4134843.89,40515796.08,0.483269,0.496236,0.488025,0.514788,0.516911,35,39
4134843.89,40516796.08,0.49267,0.506861,0.497431,0.523996,0.525984,35,40
4134843.89,40517796.08,0.504979,0.51781,0.508183,0.534823,0.536494,35,41
4134843.89,40518796.08,0.50262,0.509748,0.506039,0.532076,0.534977,35,42
4134843.89,40519796.08,0.510775,0.515664,0.512394,0.537695,0.540028,35,43
4134843.89,40520796.08,0.514394,0.513217,0.514566,0.537469,0.539974,35,44
4134843.89,40521796.08,0.510697,0.503858,0.510129,0.531342,0.534203,35,45
4134843.89,40522796.08,0.505568,0.495124,0.504218,0.524382,0.52735,35,46
4134843.89,40523796.08,0.491796,0.477867,0.488824,0.508675,0.512051,35,47
4134843.89,40524796.08,0.511257,0.4969,0.508316,0.527626,0.531195,35,48
4134843.89,40525796.08,0.49023,0.47768,0.489299,0.509976,0.513702,35,49
4134843.89,40526796.08,0.490181,0.477326,0.488913,0.510194,0.513843,35,50
4134843.89,40527796.08,0.493504,0.484457,0.492923,0.515073,0.517988,35,51
4134843.89,40528796.08,0.494576,0.486609,0.493686,0.51551,0.517226,35,52
4134843.89,40529796.08,0.483685,0.471249,0.480514,0.502796,0.504044,35,53
4134843.89,40530796.08,0.486916,0.473892,0.483638,0.506575,0.507378,35,54
4134843.89,40531796.08,0.47609,0.463939,0.474548,0.498321,0.499152,35,55
4134843.89,40532796.08,0.472232,0.459926,0.47253,0.496098,0.497351,35,56
4134843.89,40533796.08,0.461985,0.452829,0.464135,0.487911,0.489855,35,57
4134843.89,40534796.08,0.46523,0.457407,0.469516,0.491571,0.494415,35,58
4134843.89,40535796.08,0.454551,0.44723,0.461762,0.483385,0.486922,35,59
4134843.89,40536796.08,0.460458,0.453561,0.470749,0.491766,0.496204,35,60
4134843.89,40537796.08,0.476426,0.467789,0.487542,0.508167,0.51309,35,61
4134843.89,40538796.08,0.475001,0.465555,0.487998,0.50782,0.513112,35,62
4134843.89,40539796.08,0.488003,0.478277,0.502183,0.521056,0.526065,35,63
4134843.89,40540796.08,0.489876,0.480534,0.503754,0.52251,0.527226,35,64
4134843.89,40541796.08,0.468475,0.458498,0.482574,0.502646,0.507394,35,65
4134843.89,40542796.08,0.464325,0.455207,0.477782,0.49805,0.503264,35,66
4134843.89,40543796.08,0.480893,0.474801,0.493419,0.514128,0.519969,35,67
4134843.89,40544796.08,0.489409,0.488468,0.502,0.522908,0.528782,35,68
4134843.89,40545796.08,0.49316,0.495075,0.506341,0.527808,0.534021,35,69
4134843.89,40546796.08,0.501866,0.505908,0.514187,0.536238,0.542585,35,70
4134843.89,40547796.08,0.531906,0.536,0.545234,0.56569,0.572647,35,71
4134843.89,40548796.08,0.531391,0.535747,0.544459,0.564833,0.571613,35,72
4134843.89,40549796.08,0.535916,0.538795,0.549962,0.57004,0.577204,35,73
4134843.89,40550796.08,0.543196,0.545434,0.557583,0.577152,0.584557,35,74
4134843.89,40551796.08,0.543532,0.547066,0.559762,0.579189,0.586434,35,75
4134843.89,40552796.08,0.510348,0.513923,0.529182,0.550845,0.557157,35,76
4134843.89,40553796.08,0.519049,0.517399,0.536988,0.558086,0.564757,35,77
4134843.89,40554796.08,0.499934,0.495568,0.518648,0.540948,0.547777,35,78
4134843.89,40555796.08,0.490477,0.484724,0.506505,0.529263,0.536028,35,79
4134843.89,40556796.08,0.499811,0.491773,0.512985,0.534847,0.541768,35,80
4134843.89,40557796.08,0.471992,0.466327,0.482528,0.50484,0.511119,35,81
4135843.89,40476796.08,0.0028793,0.0224783,0.00176741,0.00246587,-0.00065944,34,0
4135843.89,40477796.08,0.0266474,0.0489916,0.0250737,0.0254717,0.0214431,34,1
4135843.89,40478796.08,0.0102526,0.0506489,0.00786713,0.00969145,0.000878705,34,2
4135843.89,40479796.08,0.0239568,0.0703904,0.0214101,0.0237736,0.0116678,34,3
4135843.89,40480796.08,0.0452736,0.0991589,0.0425982,0.0455557,0.0301412,34,4
4135843.89,40481796.08,0.0627108,0.124659,0.0599493,0.0637694,0.0453378,34,5
4135843.89,40482796.08,0.0605192,0.126177,0.057945,0.063493,0.0430424,34,6
4135843.89,40483796.08,0.086435,0.155297,0.0837531,0.0903057,0.0679858,34,7
4135843.89,40484796.08,0.135591,0.204887,0.132636,0.13908,0.115659,34,8
4135843.89,40485796.08,0.154387,0.225382,0.151859,0.159514,0.135265,34,9
4135843.89,40486796.08,0.169073,0.2376,0.167108,0.176123,0.152603,34,10
4135843.89,40487796.08,0.188536,0.255553,0.186417,0.196539,0.173328,34,11
4135843.89,40488796.08,0.162328,0.214441,0.162284,0.169458,0.153697,34,12
4135843.89,40489796.08,0.212959,0.263312,0.212759,0.220743,0.205558,34,13
4135843.89,40490796.08,0.221976,0.269995,0.221619,0.231583,0.217355,34,14
4135843.89,40491796.08,0.285771,0.330496,0.285221,0.295826,0.282846,34,15
4135843.89,40492796.08,0.308882,0.349974,0.308147,0.320525,0.309047,34,16
4135843.89,40493796.08,0.347134,0.384077,0.346207,0.359987,0.350213,34,17
4135843.89,40494796.08,0.361415,0.393959,0.360824,0.376249,0.368302,34,18
4135843.89,40495796.08,0.414577,0.442694,0.413788,0.430178,0.424097,34,19
4135843.89,40496796.08,0.435511,0.459779,0.434569,0.452729,0.44845,34,20
4135843.89,40497796.08,0.459134,0.478811,0.458059,0.477915,0.475495,34,21
4135843.89,40498796.08,0.490769,0.506593,0.490363,0.51122,0.510567,34,22
4135843.89,40499796.08,0.531726,0.544125,0.530955,0.552592,0.553109,34,23
